title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"Karateka","","Region Not Set","","","Jordan Mechner","1984-07-01","1","No","Fighting","","Returning home after years of study under a Master of Karate, you find your village burned to the ground. Your friends and family are scattered, your bride-to-be stolen by Akuma, the warlord whose oppressive shadow has darkened your village since before you were born.

Your grief and rage turn to cold determination. You vow never again to submit to the evil warlord. You know you must avenge your village and rescue your beloved Princess Mariko from Akuma’s mountain fortress.

Alone, armed only with your knowledge of Karate, you must outfight Akuma’s vicious warriors, each one more powerful than the last. Fight on, deep into the heart of the palace, where to rescue Mariko you must confront the cruel Akuma himself in hand-to-hand combat.

Put fear and self-concern behind you. Focus your will on your objective, accepting death as a possibility, and do what you have chosen to do. This is the Way of the Karateka."
"Klax","","Region Not Set","","AtariAge","David Dentt | 																Mark Stephen Pierce","2002-01-01","1","No","","","Klax was one of those titles finished by Atari for the 7800, but never commercially released. Lee Krueger of ResQsoft Productions is selling copies of Klax, complete with a box, manual, and supplement which includes an exclusive interview the programmer, tips and tricks about Klax and his other Atari creations."
"Kung Fu Master","","Region Not Set","","Absolute Entertainment","Data East Corporation | 																Irem Corp.","1989-06-01","2","No","Action","","The gorgeous Princess Victoria is imprisoned in the Evil Wizard's Temple.  As Kung-Fu Master, you must free her.  Unfortunately, the Temple's five tortuous levels are seething with menacing foes. 

Smash your way through one level and start the next with a renewed energy meter and timer. Once you free your Princess, it's back to the beginning where your foes return faster and nastier."
"Mario Bros.","Mario Bros","Region Not Set","","Atari, Inc.","Atari","1988-07-07","2","Yes","Platform","","Mario the carpenter and his brother Luigi are at it again! This time they must rid their house of crawling pests!

These bizarre creatures have names like Shellcreeper, Sidestepper, and Fighterfly. Test your skills as you bump these pesky bugs off brick floors into the water below. But beware of Slipice the Iceman. You must stop him before he covers the floors with a treacherous layer of slippery ice!

Collect as many coins as you can."
"Mat Mania Challenge","","Region Not Set","","Atari, Inc.","Atari","1990-01-01","2","Yes","Sports","","Wouldn't you know it, you drew Bruno the Sledge, five time champion and all-around bad guy, as your first opponent in your quest for that elusive Atari Wrestling Federation championship belt. Ever since he lost his title to Eric the Flaxen Saxon, Bruno's been terrorizing the AWF circuit.

Bruno the Sledge glares at you with his one remaining eye. When the bell rings, he charges like a man insane. Just before the impact of his 386-pound body, you step aside and raise your elbow.

Perfect elbow smash! Bruno falls to the mat. You get him in a head lock, but his shaved head slips free. Then you see it. The famous Bruno the Sledge ""Eye of Terror,"" the look of death. You're in trouble now!

Mat Mania Challenge provides all the thrills and spills of professional wrestling. Do you have what it takes to survive brain busters and pile drivers? If you have the skills, the championship belt will be yours!"
"Mean 18 Ultimate Golf","","Region Not Set","","Atari, Inc.","Accolade","1989-01-01","2","No","Sports","","This is it! A hush falls over the California countryside as you stand on the eighteenth hole of Pebble Beach. You’re five long feet from the hole and you have a one-stroke lead in the biggest tournament of your life. Your caddy hands you your lucky putter. You line up your shot, and swing. The ball rolls slowly toward the hole. There’s a tense moment as it almost rings the cup. finally, the ball falls in. You retain your title!"
"Meltdown","","Region Not Set","","Atari, Inc.","Atari","1990-01-01","1","No","Action","","Don’t panic! A gang of international terrorists has systematically set about destroying the world. They have sabotaged a number of nuclear reactors by unleashing a deadly string of ‘sparkx’ that will break down the protective control rods and make their way into the very core of each reactor. If the sparkx reach the core, the end result will be a dreaded meltdown. It the terrorists are successful in their hideous plot, we can kiss this world goodbye!

Only you stand between life as we know it and total annihilation. You are armed with a specially engineered sparkx-destroying gun, a blueprint of each reactor, your wits, and your desire to save the world. Get moving. There’s no time to lose!"
"Meteor Shower","","Other","","AtariAge | 																HomeBrew Software","Bob DeCrescenzo","2011-01-01","2","No","Action | Shooter | Unofficial","Not Rated","Meteors are falling to Earth! Defend Earth's surface by blasting away at the falling rocks... But beware! Alien forces have learned what was happening and are taking advantage of our vulnerability to attack us!

These are your targets:

Rocks: A small rock gives you twice as many points as a big one. And small rocks that land unhit cost you twice as many points. When big rocks are hit they usually split in two.
Spinners: If a spinner lands, it costs you one laser base. Spinners make audible alarm signals.
Dive Bombers: These guided missiles try to home in on your base, and change course as they fall. Dive Bombers make a beeping sound as they attack. They are worth 8 big rocks when hit.
Saucers: When your score is over 20,000, Saucers occasionally fly past, dropping bombs on your active base location. You get no points for hit-ting the bombs, but each Saucer hit is worth 10 large rocks. Saucers make a distinctive sound as they fly across. Experienced players will find that at a certain score range, a second Saucer will appear as well.
Skill Levels

Each Skill Level starts the player at different points in the game (including the player's score):

Easy: You start at the very beginning, rocks and ene-mies fall slowly, and there are no Saucers..
Normal: You start at the 5,000 point mark where the rocks and enemies fall faster, are worth more points. There are still no Saucers.
Hard: You start at the 50,000 point mark where the rocks and enemies fall the fastest to start, and are worth even more points. The Saucer is active at this Skill Level."
"Midnight Mutants","","Region Not Set","","Atari, Inc.","Radioactive Software","1990-10-10","1","No","Action","","Can you save Grampa from Plasmic Prison

7800 Arcade adventure like you've never seen before. This game has it all places like rivers, deep dark forests, creepy caverns, labs, creatures like Vampires, Mutant zombies and menacing bats. Your adventure includes exploring large areas and finding awesome weapons. A press of a button brings instant on-screen hints and tips.

It all adds up to awesome action with mega Graphics. Grampa’s back, it’s up to you to wipe out the Monsters and clean up."
"Missing In Action","","Region Not Set","","TNT Games","Sculptured Software","1989-05-27","1","No","Action | Shooter","","Having been shown several years ago at classic gaming events, the Atari 7800 prototype Missing in Action has finally seen the light of day! AtariAge user Mitch recently acquired the only known prototype of this game to exist and has graciously shared the binary with the community so everyone may enjoy it. Missing in Action is based on the 1984 movie of the same name, featuring Chuck Norris as the protagonist. The game is a side-scrolling beat 'em up, taking place in Vietnam during the height of the Vietnam War. As Colonel James Braddock, a captured POW, your mission is to escape from an internment camp, rescue captured POWs, free the American embassy, and kill the evil drug czar. Had it been completed, Missing in Action would have been an impressive addition to the 7800 library. As it stands, this prototype is about 85% complete and is quite playable."
"Moon Cresta","","Region Not Set","","Robert DeCrescenzo","Robert DeCrescenzo","2011-07-26","1","No","Shooter","E - Everyone","Atari 7800 Home Brew Port.

Moon Cresta is a 1980 Arcade game developed by Nichibutsu. It is a single player (or two player, alternating) space shooter and was unique at the time for it’s multi-level concept. Instead of the usual format, in Moon Cresta you get a three part ship. For a 1980 arcade game, the variety and movements of the aliens are amazing. To start the game, you get the first part of your ship. If the aliens destroy part of your ship, then you get the next part. If you successfully destroy four alien waves, you must dock with the remaining portions of your ship. The quicker that you are able to dock , the more bonus points you will receive. When docked, your ship is larger and easier for the aliens to hit. Also, when firing, the cannons will alternate firing from different parts of your ship. Since the cannons are spaced differently, this has an impact on your aim. When all three parts of your ship have been destroyed, the game is over. At 60,000 points, you earn a bonus play."
"Motor Psycho","","Region Not Set","","Atari, Inc.","Atari","1990-01-01","1","No","Racing","","You finished it at last!  And now you are going crazy waiting to test your sleek, hot, fast customized bike.  It absorbs your every waking moment, you dream about it every night.  It has become an obsession.  And you know just the place to try it out.

The annual MotorPsycho Competition (for deranged, psychopathic, and other unusual biker types) is this weekend!  Its obstacle-laden course is legendary among motorcycle maniacs.  Of course, nobody in their right mind would attempt this course.  The die-hard spectators remind you that fan is short for fanatic. They've staked out their favorite spots to view the races, and they are waiting for the roar of revving engines, the squeal of tires, the crunch of metal...

It's you against the clock and your bike is built for speed.  All you need to do is point it in the right direction and go for it!

Four different tracks will separate the veterans from the rookies.  (Or the schizophrenics from the psychotics.)  Weekend amateurs will eat your dust, but you've got some pretty insane competition from your fellow, uh, pros.  Some of these guys look hungry for the sweet taste of victory, but some of them look hungry for the taste of raw meat!

So rev 'er up and let 'er rip!  The winner's circle (or the guy with the clean white coat) awaits."
"Ms. Pac-Man","Ms. Pac Man | Ms Pacman | Ms PacMan | Ms. PacMan | Miss Pacman | MS PAC MAN","Region Not Set","","Atari, Inc.","Namco","1987-07-07","2","No","Platform","","Dots. Energy pills. Fruit. Pretzels. They're all part of Ms. Pac-Man's fast-gobbling diet.
She'll even gobble ghosts. But only when they're blue. Otherwise the ghosts will get her. And you!"
"Ninja Golf","","Region Not Set","","Atari, Inc.","Atari","1989-01-01","1","No","Action | Sports","","For ten years you've trained to be a Ninja. And now your Master tells you that it's time to take the final, most difficult test and become a Master Ninja. You must complete the game of death. You must play nine holes of... Ninja Golf?

You knew your Master was a bit weird, but nothing prepared you for this! You must attempt to sneak in a birdie between karate kicks while you battle Ninja opponents. Par for this course means leaving the green littered with fallen foes.

You gain points for both your golf game and defeating attacking Ninja. You can also earn points for finding treasures and other bonus items along the course.

Once you've completed all nine holes successfully, be ready to challenge the disguised Master Ninja. This final battle will determine whether or not you become a Master Ninja. And if you win, it will improve your golf score."
"One-on-One Basketball","","Region Not Set","","Electronic Arts","Atari","1987-01-01","2","Yes","Sports","","You're out on a dream court for a hot game of One-on-One. You're the Bird. Or you're Dr. J. And that's the last decision you'll have much time to make. You can play against the computer of challenge a friend. Your capabilities -- and your opponent's -- will be just like those of All-Stars Larry Bird and Julius (Dr. J) Erving. The computer knows their shooting percentages (guarded and unguarded) and their pet shots. Your scoring ability will depend on your timing, how effectively you're being guarded, and where you're shooting from. Like the game of basketball itself, One-on-One rewards you for playing with your head as well as your hands. Master the joystick moves, sharpen your timing, hone your reflexes until you can handle the Pro level... and don't let the other guy out-think you."
"Pac-Man 320","","Region Not Set","","AtariAge","Bob DeCrescenzo","2011-01-01","2","No","Action","Not Rated","No overview is currently available for this title, please feel free to add one."
"Pac-Man Collection","","Region Not Set","","Bob DeCrescenzo","Bob DeCrescenzo","2006-01-01","2","No","Action","E - Everyone","Pac Man Collection is a round-up of the various official (and some not so official) releases of one of the most popular games in history. Now we can finally fill a void that was missing from the 7800 library for two decades. Within this game cartridge you will find:

Pac-Man (The Original!)
Puck Man (Same game, more difficult maze)
Hangly Man (Empty Mazes? Vertical Tunnels? Invisible Mazes?)
Ultra Pac-Man (6 New Mazes for a new variety)
Random Mazes* (You just never know which maze will appear next!)
Ms. Pac-Man (The second installment of the Pac-Family)
Ms. Pac-Attack (Same game, more challenging mazes)
Ms. Random Mazes* (Like Random Mazes above, but with the Ms. flavor)"
"Pac-Man Collection (Pokey Sound)","","Region Not Set","","AtariAge","Bob DeCrescenzo","2010-01-01","2","No","Action","Not Rated","No overview is currently available for this title, please feel free to add one."
"Pac-Man Plus 320","","Region Not Set","","","","2019-01-01","2","No","Action","Not Rated","No overview is currently available for this title, please feel free to add one."
"Pete Rose Baseball","","Region Not Set","","Absolute Entertainment","Robert Curtiss","1989-05-27","2","No","Sports","","It's the last game of the World Series. You're in the 9th innings. Bases loaded. One out. And your up to bat.

What do you do? Swing away? Wait for a walk? Go for the fences? It's all up to you, just like in real pro ball.

Sure, we'll give you the options. And some tips. Like in pitching. Batting. And Fielding. But, it's you call .

There are 6 full-color, live action screens - just like the ones you see on TV! The pitching/battting screen, left infield, right infield, leftfield, centerfield and rightfield.

So, start warming up. Step up to the plate. And take your best swing at winning
the series!

Originally designed by Alex DeMeo, the 7800 version was programmed by Robert Curtiss."
"Pit-Fighter","","Region Not Set","","Atari, Inc.","Imagitec Design Inc.","1992-05-27","2","No","Fighting","","This prototype is a very early version of the game. There are issues with collision detection, and the graphics are quite simple. Although this is understood to be a port of Pitfighter, it could really be any number of fighting games based on the generic graphics."
"Planet Smashers","","Region Not Set","","Atari, Inc.","James V. Zalewski","1989-05-27","2","No","Action | Flight Simulator","","Planet Smashers finally delivered an original 2D Shooter to the Pro System late in its life. Your spaceship, which oddly looks like an airplane, has the grave task of defending Earth from an alien armada. Planet Smashers has some nice features like level warp codes, laser upgrades, cloaking devices, and interesting bosses. You even have the burden of defending Earth's shield from asteroids and alien ships. The back of the box boasts, ""awesome sound effects"", but the main laser noise is mind-numbingly irritating. After you defeat the game, you are treated to a text ending commanding you to play Alien Brigade, which makes little sense since you just defeated the alien mothership."
"Plutos","","Region Not Set","","Unreleased (Prototype)","Tynesoft Computer Software","1990-05-27","2","No","Action","","Plutos is a long lost unreleased prototype developed by Tynesoft for the Atari 7800, and appears to be a loose port of the ST/Amiga game of the same name. The existence of Plutos has been known for some time, as a physical prototype has been in hands of a collector for years, but this prototype was known to be unstable and crash frequently. The source code for Plutos was discovered in 2008 and several 7800 enthusiasts were able to get it compiled and running properly on stock 7800 hardware.

Plutos is a vertically oriented space shooter that features gameplay similar to Raiden. The game features six different levels, each with its own unique theme and boss. Only three of these levels are unique graphically--the other three are just color palette changes. Plutos offers one player as well as two player simultaneous modes, selectable with the left difficulty switch. Plutos also has features a unique weapons power-up system. There are three different types of weapons, each of which can be upgraded up to four times, as well as an invincibility power-up. The three different weapons are: Dual machine guns, spread gun, and energy gun.

A partially compiled version of Plutos was discovered by Curt Vendel, and thanks to the efforts 7800 enthusiasts Robert DeCrescenzo, Mitchell Orman, and Eckhard Stolberg, made playable on 7800 hardware. It's a shame that Plutos was not released as it was obviously very close to completion and would have been a boost to the 7800 library."
"Pole Position II","","Region Not Set","","Atari, Inc.","Namco","1987-01-01","1","No","Racing","","Are you good enough to race with the best? Do you have the nerve and skill to be a professional race car driver? You are about to find out! Behind the wheel of your sleek Formula I race car you will pit yourself against the clock and the world's top racers to win the Pole Position II, the number one starting spot.

To enter the Grand Prix itself, you'll have to race at hair-raising speeds to complete the Qualifying Lap in 73 seconds or less. Then choose from four courses, ranging from the relatively innocuous Test course to the perilous Suzuka track.

Test your racing skills as you tear around treacherous curves, maneuver your way out of dangerous skids, and veer around hazardous obstacles. Go flat out to beat the track record and you'll be the Grand Prix winner!"
"Rampage","","Region Not Set","","Activision","Bally | 																Midway","1988-01-01","2","No","Action","","Smash. Bash. Trash.

Crunch the Concrete! Snack on a Soldier! Trash a Trolley! Join arcade legends George the Ape, Ralph the Wolf and Lizzie the Lizard on a mission of mass destruction from coast to coast. Go on a RAMPAGE!"
"Rampart","","Region Not Set","","Atari, Inc.","Atari","1991-01-01","1","No","Strategy","E - Everyone","Rampart is an unreleased Atari 7800 port of the Atari arcade game of the same name. Your goal in the arcade version of the game is to build up a castle using pieces to form a wall around your territory. After your castle is built, you then place cannons and use them to fire at enemy ships or another player's castle. After each round you then have an opportunity to rebuild your castle before the next round begins.

Unfortunately, the 7800 port of Rampart that is currently available is in an early state and not complete in terms of gameplay or graphics, which is immediately obvious by the lack of a proper title screen. Rampart requires a two-button 7800 joystick. You can select difficulty and number of players, including one player, two players, team or competition modes. Gameplay consists of shooting the enemy targets, which appear as ""NME"" graphics. The left joystick button fires your normal weapon. The right fire button will destroy all enemies onscreen. If you choose a two player game (team or competition), both players can shoot at enemy targets. There are several different playfield backgrounds depending on the game type selected, or if you play additional games.

A partially compiled version of Rampart was discovered by Curt Vendel, and thanks to the efforts 7800 enthusiasts Robert DeCrescenzo, Mitchell Orman, and Eckhard Stolberg, made playable on 7800 hardware. Internal Atari memos from 1993 mention that the game is almost finalized, so a more complete version of the game must exist somewhere."
"RealSports Baseball","","Region Not Set","","Atari, Inc.","Atari","1988-01-01","2","No","Sports","","You smell the freshly cut grass as you walk out of the dark, cool tunnel into the hot afternoon sun. You hear the crack of leather on wood as the team's power hitter takes batting practice. Today's the day -- you're starting in the big leagues. After warming up in the bullpen, you're ready to take the mound. You get a few last-minute instructions from the pitching coach, and then it's time. Slowly you walk to the center of the diamond. The batter steps in, and you're ready to play ball!"
"Rescue on Fractalus","","Region Not Set","","Unreleased (Prototype)","GCC","1984-01-01","1","No","Flight Simulator","","Jet through the cavernous canyons of Fractalus™--in panormic realism. Your fellow pilots are waiting desperately for you. But so are the vicious Jaggi™ aliens. You never know what's going to turn up--or where--until it happens...

In 2004 Curt Vendel of AtariMuseum.com uncovered several Atari 7800 prototypes, including the unreleased game Rescue on Fractalus. While the game is not complete, it is fairly far along, runs pretty smoothly, and can be played with the excellent MESS emulator. To start the game after firing it up, press ""R"" (Reset) in MESS. There is a glitch in the emulation right now with the rendering of your view outside the cockpit, but we expect this will be fixed in an upcoming release of MESS."
"Rikki & Vikki","","Other","","","","2018-03-24","2","Yes","Action | Adventure | Puzzle | Platform | Unofficial","Not Rated","Rikki & Vikki is a challenging puzzle-action hybrid for the Atari 7800 ProSystem and Microsoft Windows. Featuring unique mechanics, intricate stages, and dynamic difficulty - this 6 MEGA-POWER epic can be tackled alone or with a friend."
"Rip Off","","Region Not Set","","AtariAge","Bob DeCrescenzo","2012-01-01","2","No","Action","Not Rated","Rip-Off is a top-down vector shoot 'em up arcade game released by Cinematronics in 1980 and brought to the Atari 7800 by Robert DeCrescenzo. It is the first shoot 'em up arcade game to feature cooperative gameplay and to exhibit flocking behavior.

When you start a new game, your pirate-destroying ship will appear on the right side of the screen. In a two player game, a second pirate-destroying ship will appear on the left side of the screen. Your canisters will be in the center. You must guard your canisters from the pirates who will try to steal them. The pirates can appear from anywhere on the screen. Steer your ship with the joystick for left and right rotation. Move your ship forward by pressing the left button or up on a single button joystick.

Press the right button to fire lasers at the pirates. The pirates can be destroyed by colliding with them, but you will then have to wait for your new pirate-destroying ship to appear before you can fire more lasers. The game is over when all the fuel canisters are stolen."
"Robotron: 2084","","Region Not Set","","Atari, Inc.","Williams Electronics, Inc.","1987-01-01","2","No","Action","","At first it was a technological breakthrough. Humans created the Robotrons -- a species of robots so advanced they didn't need their inventors in order to think and act. But the Robotrons have turned on their creators! They're now determined to destroy humanity -- or reprogram the survivors, turning them into destructive mutants!"
"Scramble","","Region Not Set","","Robert DeCrescenzo","Robert DeCrescenzo","2012-01-01","2","No","Shooter","Not Rated","Scramble is another faithful arcade port brought to the Atari 7800 by Robert DeCrescenzo!

Each round consists of five stages and a 'base', or final, stage. Destroy any targets on the ground, or in the air. You can (and should) destroy Rockets, UFOs, Fuel tanks (to give you more fuel), Bonus Items, and the Base itself at the very end. You cannot, however, destroy Meteors and should avoid them at all costs.

Each stage within a round challenges the player with a new type of enemy or terrain to maneuver:

STAGE 1: Launching rockets
STAGE 2: Ufos and caves
STAGE 3: Meteors
STAGE 4: Lauching rockets from tall structures
STAGE 5: Winding maze of buildings
BASE: The base itself that you must destroy
Skill Levels

As you pass each round of five stages and destroy the base, the game play starts over, and the difficulty increases. Your ship burns fuel at a faster rate, and the rockets, UFOs and Meteors become more aggressive.

Easy: No Rockets launch and your ship burns fuel at a very slow rate.
Normal: Only two launching rockets can be on the screen at a time, and your ship burns fuel at a normal rate. This variation is equivalent to the ""Konami"" version of the arcade game.
Hard: Four launching rockets can be on the screen at a time, and your ship burns fuel at a very fast rate. This variation is equivalent to the ""Stern"" version of the arcade game."
"Scrapyard Dog","","Region Not Set","","Atari, Inc.","BlueSky Software","1990-01-01","1","No","Platform","","Can Louie save his pooch from becoming Dogmeat?

Our friend Louie loved his dog. But why would some thugs Poochnap this poor puppy? The thugs want the deed to the scrapyard, Will Louie stand for this?

It's up to you and Louie to survive over 15 levels of danger and find the ultimate bad dude, Mr. Big.

Scrapyard Dog features graphics and sound that push all the limits. It's part of the power that Atari brings you."
"Sentinel","","Region Not Set","","Atari, Inc.","Atari","1991-01-01","2","No","Shooter","","You're a scientist, and your invention, a pulsating, glowing orb called the Sentinel, absorbs and stores energy from a variety of sources. Now Earth is threatened by deadly aliens and you must use your creation to save the planet. The Sentinel absorbs energy from every power pod or energy capsule you shoot with your Atari light gun. When an energy source is hit, a beam blasts out from the Sentinel, strikes the target with hissing force, and draws energy back into your Sentinel. It's up to you to protect the Sentinel as it glides over the planets.

This was the only game for the 7800 that was originally released in PAL format only. Thanks to ResQsoft, an NTSC version is also available for gamers in the Western Hemisphere. Sentinel is a light gun game that is similar to Crossbow in the aspect that you are in charge of protecting your ally, in this case the Sentinel, from attack. The game features four stages, each which its own name and level boss. What makes the game unique is that shooting the large orange Sentinel acts as a smart bomb, destroying everything on the screen. While Sentinel is a very hard title to find in the wild in the Americas, this game is pretty common in Europe and can normally be purchased through online auctions at a reasonable price."
"Sirius","","Region Not Set","","Unreleased (Prototype)","Tynesoft Computer Software","1990-01-01","1","No","Shooter","Not Rated","Sirius is a long lost unreleased prototype developed by Tynesoft for the Atari 7800, possibly a port of the 1990 Amiga game Sirius 7. Sirius' existence has been known for some time, as a physical prototype has been in hands of a collector for years, but this prototype was known to be unstable and crash frequently. The source code for Sirius was discovered in 2008 and several 7800 enthusiasts were able to get it compiled and running properly on stock 7800 hardware.

Sirius is a horizontally oriented space shooter that will feel right at home to those familiar with games such as Gradius and R-Type. The game consists of four different levels, each with its own unique theme and boss. Sirius deftly demonstrates what the 7800 hardware is capable of and compares favorably with NES and Sega Master System games of the time. Unfortunately, Sirius is aggravatingly difficult and will require much practice and patience to succeed through all four levels.

Sirius is a single player game only. The difficulty level (easy and hard) can be selected via the left difficulty switch. Sirius has several different types of weapons power-ups. The first is a ""ghost ship"" that follows you and fires when you fire. Other power-ups include rapid fire guns and rapid fire plus spread fire. You can pick up one extra of each power-up type for reserve so that when you are killed you won't be quite so vulnerable. There are also diamonds that you can pick up but they don't seem to do much other than reward you 300 points.

A partially compiled version of Sirius was discovered by Curt Vendel, and thanks to the efforts 7800 enthusiasts Robert DeCrescenzo, Mitchell Orman, and Eckhard Stolberg, made playable on 7800 hardware. It's a shame that Sirius was not released as it was obviously very close to completion and would have been a boost to the 7800 library."
"Space Duel","","Region Not Set","","AtariAge","Bob DeCrescenzo","2007-01-01","2","Yes","Shooter","Not Rated","No overview is currently available for this title, please feel free to add one."
"Space Invaders","","Region Not Set","","AtariAge","Bob DeCrescenzo","2008-01-01","","No","Shooter","E - Everyone","Space Invaders is a two-dimensional fixed shooter game in which the player controls a laser cannon by moving it horizontally across the bottom of the screen and firing at descending aliens. The aim is to defeat five rows of eleven aliens—some versions feature different numbers—that move horizontally back and forth across the screen as they advance towards the bottom of the screen. The player defeats an alien, and earns points, by shooting it with the laser cannon. As more aliens are defeated, the aliens' movement and the game's music both speed up. Defeating the aliens brings another wave that is more difficult, a loop which can continue indefinitely."
"Summer Games","","Region Not Set","","Atari, Inc.","Epyx","1987-01-01","4","No","Sports","","Experience the power, the glory, the thrill and the challenge of the world's greatest athletic competition: the SUMMER GAMES!

The awe-inspiring OPENING CEREMONY focuses on 3,000 years of noble tradition as you proudly look on, ready to give your very best to honor your country.

This is the moment you've worked and trained so long to achieve, to test your skill under pressure against the best of the world's athletes.  You will try to excel in a whole spectrum of sports events - in track and field, swimming and diving, gymnastics, and skeet shooting.

Boldness.  Skill.  Strategy.  Determination.  The marks of the true champion. If you are victorious, you'll receive the champion's prize - the coveted GOLD MEDAL - before the cheering multitude.  Your triumph might even go down in history as the greatest personal performance ever!

Seize the moment! Prepare for the ultimate challenge! Taste the fruits of hard labor. Give it your best and GO FOR THE GOLD!"
"Super Circus Atariage","","Region Not Set","","AtariAge","Bob DeCrescenzo","2018-10-01","2","Yes","Action","E - Everyone","Big Doings Under The Big Top!

Super Circus AtariAge. How good are your reflexes? As the clown bounces around in the different directions, you try to catch him on the teeter-totter. Send him up to the top of the big top to pop red, yellow, and blue balloons worth different points. The harder the ""pop"", the more you score!

Gameplay

Score as many points as possible by breaking all of the balloons, catching all of the power-up balloons that occasionally drop from a popped balloon, beating the 'boss balloon', and catching one of the bonus items that periodically float across the screen.

Catch your clown on the high end of your teeter-totter (located at the bottom of the screen), so that the clown on the opposite end gets flung into the air! Catching your clown on the outmost edge of the teeter-totter causes him to fly higher.

You have three rows of balloons at the top of the screen; each a different color and each moving at a different velocity. There are also two sets of bumpers that will bounce your clown in different directions when hit. You start the game with three reserve clowns. Each time you miss catching a clown with your teeter-totter (or land a clown on top of the other), you lose a reserve clown. If you lose all of your reserve clowns, your game is over."
"Super Cobra","","Region Not Set","","AtariAge","Bob DeCrescenzo","2012-01-01","2","No","Shooter","Not Rated","No overview is currently available for this title, please feel free to add one."
"Super Huey UH-IX","","Region Not Set","","Atari, Inc.","Cosmi Corporation","1988-01-01","1","No","Flight Simulator","","A port of the 1985 Cosmi home computer game, Atari released this for the 7800 in 1988. This is a decent helicopter combat game, in which you pilot a Super Huey UH-IX."
"Super Pac-Man","","Region Not Set","","Bob DeCrescenzo","Bob DeCrescenzo","2008-01-01","2","No","Action","E - Everyone","It's a Bird...It's a Plane...No, it's Super Pac-Man!!!

The Monster Gang from Pac-Man is at it again! Who will stop their dastardly deeds?

Never Fear! Super Pac-Man is here to save the maze!

Super Pac-Man is a port to the 7800 of the arcade game of the same name. Pac-Man and the monsters from the original Pac-Man return, but this is no ordinary Pac-Man game! In Super Pac-Man you must eat the keys to open doors blocking tasty goodies that you need to snap up to clear the maze.

Chomp a Power Pellet to gobble up the Monsters like in classic Pac-Man or forego the mild-mannered munching with a Super Pellet and become the super-sized, super-fast, super-invulnerable Super Pac-Man, capable of smashing down the doors that block your passage!

All we have to say is that if Bob DeCrescenzo was writing games for the Atari 7800 ""back in the day"", the system surely would have been a stellar hit! Super Pac-Man is one of Bob's latest Atari 7800 creations, and another great arcade classic he's brought to the 7800.

Super Pac-Man has a unique style compared to most Pac-Man games--your goal in this game is to gobble up keys that open doors giving Pac-Man access to fruits and prizes he must devour, as opposed to dots. Pac-Man can eat Super Power Energizers which turn him into Super Pac-Man. Super Pac-Man is considerably larger in size, can zoom much faster, and can crash through any locked doors. Super Pac-Man can also pass through (over?) ghosts without dying.

Pac-Man fans will not want to miss Super Pac-Man on the 7800. Even the intermissions from the original arcade game are included!

Includes cartridge and four-page, full-color manual. Available in NTSC and PAL television formats, please specify above when ordering."
"Super Skateboardin'","","Region Not Set","","Absolute Entertainment","Absolute Entertainment","1988-01-01","1","No","Racing","","Your Dad got you an after-school job at the factory where he works.  You need the money 'cuz being the most radical boarder around means you've got heavy expenses.

The job is a skateboarder's dream come true.  Miles of halls and tubes to perfect your moves.  Just cruise through and turn off all the machines and lights in the factory.  Hurry up 'cuz power is leaking out fast!

Naturally, there's a catch.  You get paid depending on how much power you save.  And you've got to be out of the factory by 5:15 pm today.  One second more and you'll never make the deadline for entering the Skateboarding Championship."
"T:ME Salvo","TiME Salvo","Other","","AtariAge","","2016-04-18","1","No","Action | Strategy | Shooter | Unofficial","Not Rated","The Time Traveler journeyed to the year 802,701 and discovered that humanity has split into two distinct species. Gentle humanoids called the Eloi are tended to as cattle by the other species - foul underground creatures called the Morlocks.
The Time Traveler attempted to free the Eloi from the Morlocks. Wave after wave of the evil creatures and their deadly machines moved in to destroy him, but somehow he managed to fend them all off, banishing them to eternity.
Standing on the eerie quiet of the battlefield he wondered to himself. Now that the simple Eloi were free, what would become of them? Would they learn to become masters of their own fate, or would mankind's feeble destiny fade away?
Deciding there was only one way to find out, The Traveler jumped into the seat of his machine and pulled a lever. Gears engaged and crystals spun as he jumped forward ten thousand years.
Waves of disgust overwhelmed him as he stared at the scene. Several grey figures crouched over their frail humanoid prey, which lay still on the ground. The foul Morlocks had somehow returned.
In T:ME Salvo, you take control of the furious Time Traveler, in his futile effort to break the cycle. Rage against the Morlocks. Rage against time itself.

Shoot the enemies, and avoid being shot.
After some time passes in the level, humanoids will begin appearing. Your enemies will kill the humanoids if they touch them, but if you run into the humanoids they will follow you. Keep them safe until the end of the level.
Periodically you will need to refuel on ammunition. An alarm will sound, and you'll see the ammunition on the playfield. Run across the ammunition to pick it up.
If you see a smartbomb, run over it to wipe out every enemy on the battlefield.
Every 2 rounds you will reach the challenging stage, where 4 waves of enemies will race across the screen in patterns. If you shoot all 44 enemies you will earn an extra life."
