title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"Final Fantasy Crystal Chronicles: The Crystal Bearers","","NTSC-U","","Square Enix","Square Enix","2009-12-26","1","No","Action | Role-Playing","T - Teen","A thousand years have passed since the events of the original Final Fantasy Crystal Chronicles. The destruction of the Yuke Crystal during the Great War, with the Yuke Tribe suffering apparent annihilation, had at last brought the victorious Lilties dominion over the world as they bring it into a new age of science and reason through machines called ""crystal reactors,"" with the use of magic outlawed and rule over the Clavats and few Selkies who comply to the new order. In this new era of imbalance exists a rare breed of powerful beings called ""crystal bearers"", whose seemingly magical abilities have led them to be feared and scorned by the public."
"Final Fantasy Fables: Chocobo's Dungeon","Chocobo no Fushigi na Dungeon: Toki Wasure No Meikyuu","Region Not Set","","Square Enix","Square Enix","2008-07-08","1","No","Role-Playing","E10+ - Everyone 10+","Randomly generated dungeons and turn-based battles are highlighted in the second Wii title set in the Final Fantasy universe. A yellow, bird-like Chocobo migrates from a successful stint on the DS handheld to console in this exclusive release, featuring the distinctive artwork of Toshiyuki Itahana (Final Fantasy: Crystal Chronicles, Final Fantasy Fables: Chocobo Tales). You must retrieve, of all things, lost ""memories"" by delving into dungeons created by a mysterious lad named Raffaello. Succeed and the town's populace just might remember who and where they are. 

In true Final Fantasy tradition, your Chocobo character can specialize in ten different job classes, ranging from a knight to a white mage, allowing him access to special powers and abilities in combat. In between dungeon treks, you can visit shops in town to purchase helpful items and equipment. Other features include online card duels via Nintendo Wi-Fi Connection, hidden dungeons and job classes unlocked by finding assorted letters, and arcade-style mini-games accessed from the Mog House. The latter includes such motion-driven activities as gardening, fishing, and darts."
"Final Fantasy II","","Other","","Square Enix","Square Enix","2010-03-08","1","No","Role-Playing | Virtual Console","Not Rated","Final Fantasy IV, known as Final Fantasy II for its initial North American release, is a role-playing video game developed and published by Square (now Square Enix) for the Super Nintendo Entertainment System. Released in 1991, it is the fourth main installment of the Final Fantasy series. The game's story follows Cecil, a dark knight, as he tries to prevent the sorcerer Golbez from seizing powerful crystals and destroying the world. He is joined on this quest by a frequently changing group of allies. Final Fantasy IV introduced innovations that became staples of the Final Fantasy series and role-playing games in general. Its ""Active Time Battle"" system was used in five subsequent Final Fantasy games, and unlike prior games in the series, IV gave each character their own unchangeable character class."
"Final Fantasy III","Final Fantasy VI","Other","United States of America","Square Enix","Square Enix","2011-03-18","1","No","Role-Playing | Virtual Console","T - Teen","Final Fantasy VI, also known as Final Fantasy III from its marketing for its initial North American release in 1994, is a role-playing video game developed and published by Japanese company Square for the Super Nintendo Entertainment System."
"Final Fantasy IV: The After Years","","Region Not Set","","Square Enix","Square Enix","2009-06-01","1","No","Role-Playing","E - Everyone","FINAL FANTASY IV: THE AFTER YEARS is the sequel to the hit RPG, FINAL FANTASY IV.

The story takes place many years after the original and centres on a young man named Ceodore, the son of the paladin, Cecil, and the white mage, Rosa, who with their loyal and steadfast friends once saved the world from the evil born of the second moon.

Now, monsters have begun reappearing in a world that had finally attained peace. The second moon has returned anew. What tidings does this ominous harbinger bring? Familiar faces and new allies join the battle to save the Blue Planet once more from a yet darker threat."
"Final Fantasy: Mystic Quest","Fainaru Fantajī USA Misutikku Kuesuto","Other","","Squaresoft","Squaresoft","2010-10-18","1","No","Action | Role-Playing","E - Everyone","THINK YOU CAN SAVE THE WORLD?
Here's your chance to play the world's first role-playing game for the entry-level player.

The planet is dying. Cold winds blow. Fires rage. Trees are withering. In other words, it's brutal out there.
Only you can stop the Dark King from consuming the light from the Crystals of Earth. But don’t think it'll be a walk in the park. You're up against the sleaziest of slimebags, the evilest of ecto-scum - we're talking serious monsters here.
This isn't your basic shoot-em-to-smithereens kiddy game, either. You'll have to think your way out of some tough spots. Think you can handle that?"
"Final Fight","","NTSC","","Capcom","Capcom","2007-05-07","1","No","Action","E - Everyone","A downloadable version of the 1991 brawling game (SNES version), provided through Nintendo's Virtual Console service.

There's trouble in Metro City. The members of the Mad Gear Gang have kidnapped the mayor's daughter Jessica and the clock is ticking. The mayor, an ex-street fighter himself, calls in the big guns to help, enlisting Jessica's brawling boyfriend Cody. Now, it is a race againsttime to scour the city, defeat an army of the Mad Gear Gangs minions, and rescue Jessica before it's too late.

This downloadable game re-creates all of the action of the original SNES game (but with two playable characters instead of the arcade game's full three characters) as Cody and mayor Hagar battler punch and kick their way through the masses to destroy the Mad Gear's plans."
"Final Fight 2","","Other","","Capcom","Capcom","2009-10-12","1","No","Fighting | Virtual Console","E10+ - Everyone 10+","A downloadable version of the classic Super Nintendo game, provided through Nintendo's Virtual Console service.

It's been several years since peace settled in Metro City. With Cody and Jessica on vacation and Guy resuming his training out of town, everything seems to be in order. But Haggar is feeling uneasy after learning that Mad Gear was not completely destroyed. Once again, the Mad Gear Gang has emerged, and this time they want revenge. They've kidnapped Guy's master, Genryusai, and Genryusai's daughter, Rena. Now Haggar must travel the globe in search of Genryusai and Rena. Hopefully, with the help of Maki and Carlos, the reign of the Mad Gear Gang will be destroyed."
"Final Soldier","","Other","","Hudson Entertainment, Inc.","Hudson Soft","2008-09-08","1","No","Action | Shooter | Virtual Console","E - Everyone","A vertically scrolling shooter from the well-known Soldier series. In the 23rd century, invaders from the future suddenly attack Earth. Controlling a fighter created by the world’s scientists, you rise to meet the enemy. Collect power-up units, such as laser, e-beam, fire and missile, and then equip them in Options to launch a variety of attacks. For each of these weapons, you can freely select from three different types in SET-UP. Anticipate enemies' strikes and deftly switch between weapons to defeat the invaders. In addition to normal game, there are also 2 minute game and 5 minute game score-attack modes. The most perfect blend and balance of any game in the series, Final Soldier is a title you don't want to miss."
"Fire Emblem: Akatsuki no Megami","ファイアーエムブレム　暁の女神 | Fire Emblem: Radiant Dawn","NTSC-J","Japan","Nintendo","Intelligent Systems","2007-02-22","1","No","Role-Playing | Strategy","Not Rated","The sequel to 2005's Path of Radiance and the tenth game in the Fire Emblem series, Radiant Dawn takes place three years after the defeat of the Daein kingdom by Crimea.

Unlike other Wii games, the main method of control is either through the classic controller or GameCube controller, since the action is wholly turn-based tactical combat, largely the same as the previous nine games. The game consists of 44 chapters and uses the same engine as Path of Radiance. There are three new weapon and magic types: Knife, Dark Magic and Strike.

The player must lead a band of heroes against the Begnion Empire's oppression of the defeated Daein, along with help from many of the heroes from Path of Radiance. The members of the Dawn group are the main heroes of the game, with a major role for Sothe, who was a child thief from the previous Fire Emblem game."
"Fire Emblem: Radiant Dawn","","PAL","","Nintendo","Intelligent Systems","2007-11-05","1","No","Strategy","Not Rated","Fire Emblem: Radiant of Dawn sees the return of the fantasy based turn based strategy game. Command the Dawn Brigade as you shape and lead your army into war.

Three years have passed since the great war that ended in the death of Mad King Ashnard. His country of Daein suffers under the rule of the war's victors. Now, a small band of freedom fighters struggle to end the long, dark night of Daein's oppression. Micaiah, Sothe and a host of others the infamous ""Dawn Brigade"" rally under the banner of Daein's long-lost prince to bring a new day to this ravaged land.

Features:

* Command the Dawn Brigade and learn the story of their struggle. Then, gain a new perspective by joining Ike and the Greil Mercenaries as they watch Daein's battles spread throughout all of Tellius.
* Players can shape their armies to suit their strategy by choosing from dozens of unique characters. Should they use close-range attacks, like the brash Edward's sword, or attack from afar using Leonardo's bow or Ilyana's lightning magic?
* Players can build support relationships between their characters as their relationships grow, so do their strengths as they fight together on the battlefield. Players should guide their armies wisely, because if a character falls on the battlefield, he or she is lost forever.
* Features 16:9 widescreen support.
* ""Battle Save"" function allows novice players to create a permanent save mid-battle.
* Numerous controller options, from using the Wii Remote on its own (vertically or horizontally) to using a Classic Controller or even a Nintendo GameCube controller (for fans who were familiar with the controls from Fire Emblem: Path of Radiance)."
"Fishing Master","","Region Not Set","","Hudson Entertainment, Inc.","Hudson Entertainment, Inc.","2007-09-18","","No","Sports","E - Everyone","In this game the player uses the Wii Remote to fish. Most of the fish players can catch are real, but there are some fictional fish can be caught as the game progresses. Players can also buy upgrades of their pole and new kinds of bait. Its sequel Fishing Master World Tour was released on January 6, 2009 in North America."
"Fishing Master World Tour","","Region Not Set","","","","2009-01-06","","No","Sports","","It's a Fishing Safari!

Pack your bags, reels, rods, and lures as you leave on a FISHING MASTER WORLD TOUR! Catch fish in their native waters around the world in the first global fishing game on Wii. Battle fish as you would in real life from your living room. Once you have your skills down jump to the online leaderboards to battle against the best players in the world."
"Fishing Resort","","Region Not Set","","","","2011-11-22","","No","Sports","E - Everyone","Fishing Resort, known in Japan and Korea as Family Fishing (ファミリーフィッシング?), is a fishing video game developed by Prope for the Wii home console. It features 8 different areas for the player to fish and do several ""activities"". Stores located in areas allow people to purchase items for fishing needs. Players can also take a cruiser and explore the ocean surrounding the ""island"" where the game takes place."
"Fishing Resort [Rod Bundle]","","NTSC","United States of America","XSEED Games","XSEED","2011-01-01","1","No","Adventure | Family","E - Everyone","No overview is currently available for this title, please feel free to add one."
"Fit & Fun","","Region Not Set","","","","2011-06-24","","No","","E - Everyone","No overview is currently available for this title, please feel free to add one."
"Fit in Six","Fit in Six: Six Ways to Get in Shape","Region Not Set","","Ubisoft Entertainment","Blue Byte Software","2011-03-15","1","No","Sports","E - Everyone","Fit in Six separates overall fitness routines into six core elements -- core body, upper body, lower body, cardio, balance and flexibility -- that help you focus on getting fit and reaching your goals. The workouts have been developed by experienced fitness professionals to ensure that every move is performed precisely and effectively.

On the Wii system, Fit in Six uses the Ubisoft USB camera accessory to provide a picture-in-picture view that enables players to compare their own movements to the in-game coach for a more accurate replication of exercises. Fit in Six workouts are individually tailored, keeping you involved and motivated. The workouts have been developed by experienced fitness professionals, to ensure that every move is performed precisely and effectively. You will always know you are on track thanks to clearly explained verbal and visual responses, combined with synchronized animations and music to the beat -- you can even use your own tunes. Observe and track your progress with fun and motivating statistics."
"Fix It: Home Improvement Challenge","","Region Not Set","","","Freedom Factory Studios","2011-11-08","","No","Construction and Management Simulation | Puzzle","E10+ - Everyone 10+","Run your very own Home Improvement business with the ultimate DIY team! Stonewall & Brick are two of the best handymen around and along with their loyal secretary Andrea, they're ready to paint the town red, literally. Help them rise to the top by doing odd jobs around the neighborhood, building business and relationships around town. Be quick, be precise and turn a disastrous mess into a masterpiece to gain notoriety and earn the town's respect! As your business grows so will your tasks and they will only become more and more challenging along the way. Expand your business, renovate the town's theater, convert the old haunted manor into a sprawling mansion overlooking the ocean and so much more! Put on your utility belt and don't forget to grab your hard hat folks, it's time for a makeover!"
"FlatOut","FlatOut Wii","Region Not Set","","","","2010-11-23","","No","Racing","T - Teen","No overview is currently available for this title, please feel free to add one."
"FlingSmash","","Region Not Set","","Nintendo","Artoon Co., Ltd.","2010-11-07","","No","Action","E - Everyone","The game is set on the fictional Suthon Island. It is said to hold the power to protect the world from harm, which it was protected by a large palm tree and watched over by the nature spirits in the island. Before the game, the antagonist, Omminus, takes over the island in order to rule the world. As a result, the palm tree begins the wither and the princess becomes ill. The leader of the nature spirits recalls an old legend about a hero using sacred pearls to restore the peace. He finds the treasure chest where the hero, Zip, resides. Zip, and a friend from the neighboring Eesturn Island, Pip, set out to retrieve the pearls and defeat Omminus."
"Flip's Twisted World","","Region Not Set","","","Majesco Entertainment","2010-10-25","","No","Action | Platform","","A unique gameplay mechanic is at the center of Flip's Twisted World for Wii. This puzzle platform game puts the world literally in the palm of your hand as you navigate topsy-turvy landscapes where up and down, and left and right are only a matter of perspective. Players will help the curious magician's apprentice Flip rotate the environment 90 degrees at will to solve puzzles and ultimately help Flip escape his cube prison."
"Fluidity","Hydroventure","Region Not Set","","Nintendo","Curve Digital","2010-12-06","1","No","Puzzle","E - Everyone","Fluidity combines an amazing physics engine that realistically models flowing water with innovative puzzle game play. Using the three forms of water – liquid, ice and cloud –players will solve challenging puzzles across multiple chapters of an illustrated magical book called Aquaticus."
"Food Network: Cook or Be Cooked","","Region Not Set","","Bandai Namco of America","Red Fly Studio","2009-11-03","4","No","Life Simulation","E - Everyone","Cook like a pro in the first video game from Food Network™!

Cut, slice and dice your way through 30+ real recipes taught by the experts from Food Network . Learn as you play through fun and delicious recipe challenges that range from breakfast to family meals and even dinner parties. Cook in multi-player mode or on your own. Next Food Network Star Judge Susie Fogelson and Food Network Kitchens Chef Mory Thomas will you hone your cooking skills by offering tips, instruction and feedback on your final dishes. There’s never too many cooks in this kitchen!

Includes over 30 simple and delicious Food Network recipes
Cook like a Food Network chef in your own home!
Learn tips and techniques straight from the Food Network Kitchens
Cook with or against your friends!"
"Foot 2 Rue - Nicolas Anelka","","PAL","France","Deep Silver","","2009-11-12","1","No","Adventure | Life Simulation | Sports","Not Rated","Les Bleus sont champions en titre mais la qualification pour la prochaine Coupe du Monde n'est pas gagnée pour autant, surtout après le départ des frères Tek & No ! Heureusement, ils sont vite remplacés par deux nouveaux joueurs Jérémy et Samira.
Avec les conseils de Nicolas Anelka, aide la nouvelle équipe à rester soudée et à faire face à des combattants coriaces afin qu'elle conserve son titre de champion."
"Ford Racing: Off Road","","NTSC-U","","Empire Interactive Entertainment","Razorworks","2008-09-10","2","No","Racing","E - Everyone","2 Tons of Racing Fun! Get down and dirty with Ford Racing Off Road and experience the thrill of massive high speed action using authentic vehicles made by Ford and Land Rover. Race through dense forests, cliff hanging mountain terrain and snow covered landscapes before making your way across the finish line. Through this unique driving experience, you will feel the adrenaline pumping excitement the way off roading is supposed to be.

Choose from 12 distinct race types as you jump, bump and power slide powerful off road vehicles across 24 sweeping tracks designed for high-speed racing. Find the alternative routes to gain an advantage in your bid to be first past the finish line. With acceleration faster than any previous Ford game, real time, on-the-go vehicle damage repair and in-game pick-ups, Off Road is an adrenalin-pumping, high-speed racing experience. Pick up and play handling Discover hidden routes Power sliding - throw powerful trucks around the tracks In-game pickups - Discover repair pods, time extensions, artifacts and cash Multi-player racing via split screen

Drive 18 officially licensed Ford and Land Rover vehicles including new concept trucks
Plough through 24 intense tracks in different environments such as desert, snow and ice
Test your racing skills through 12 different type races
Enjoy endless hours of play with themed competitions and challenges"
"Fort Boyard: Le Jeu","Fort Boyard: The Game","PAL","France","Mindscape, Inc.","Mad Monkey Studios","2008-07-04","1","No","Adventure | Puzzle | Party","Not Rated","Serez-vous capable d'affronter Fort Boyard ?

Le Fort attend les aventuriers pour la conquête du Trésor ! Seul à la tête de l'équipe ou avec des amis, en se partageant les candidats, vous aurez à triompher des multiples épreuves, duels et aventures directement inspirés de la célèbre émission télévisée. Astuce, agilité, résistance, vitesse et coordination seront nécessaires pour ce jeu unique et plein de rebondissements. Fort Boyard, c'est comme si vous y étiez !
- Jouez seul ou jusqu'à 6 joueurs avec la même équipe
- Retrouvez les épreuves les plus célèbres de Fort Boyard
- Rencontrez les habitants du Fort et résolvez les énigmes du Père Fouras
- Gardez un oeil sur la clepsydre pour gagner la clé"
"Fortune Street","Boom Street","Region Not Set","","Nintendo","Square Enix","2011-12-05","4","No","Role-Playing","E - Everyone","Get on board, corner the market and make a fortune! Players become familiar characters from the Nintendo and Dragon Quest universes in a board game that challenges them to play the real estate and stock markets wisely to win. Players race around the board trying to accumulate wealth and hit a target value while buying, selling and trading property with friends and family to see who can be the first to cash out. What appears at first to be a simple property-buying board game offers multiple levels of money-maximizing opportunity."
"Fragile Dreams: Farewell Ruins Of The Moon","","PAL","United Kingdom of Great Britain and Northern Ireland","Rising Star Games","Namco","2010-03-19","1","No","Action | Role-Playing","T - Teen","Fragile Dreams: Farewell Ruins of the Moon (フラジール ～さよなら月の廃墟～, Furajīru: Sayonara Tsuki no Haikyo, known in Japan as Fragile) is an action role-playing game for the Wii developed by Namco Bandai Games in co-operation with Tri-Crescendo. The game was released by Namco Bandai Games in Japan on January 22, 2009. It was later published by Xseed Games in North America on March 16, 2010, and in Europe by Rising Star Games on March 19, 2010, followed by its release in Australia on October 7, 2010."
"Freddi Fish: Kelp Seed Mystery","","Region Not Set","","Majesco Entertainment","","2008-08-26","1","No","Adventure","E - Everyone","The award-winning best-selling Humongous children’s property made popular on the PC is now available for Wii!

Help the Sea Creatures and Save the Reef! Grandma Grouper’s kelp seeds are missing and, without them, all of the sea creatures will go hungry! Help underwater detective Freddi Fish and her finny friend Luther solve the case. Explore marine caves, deep canyons, and fascinating places like King Crab’s Castle in an effort to rescue the colorful reef!"
"Free Running","","Region Not Set","","Graffiti Entertainment, LLC","Rebellion","2010-04-28","2","No","Racing","T - Teen","The whole ethos of Free Running (an urban environment sport also known as Parkour) is to be free, break boundaries, go where others dare not. In this game, the world around you becomes your playground -- where others walk, you jump; where others stop, you climb; where others stall, you leap to victory!"
"Fritz Chess","","Region Not Set","","","","2009-07-10","","No","","E - Everyone","Fritz Chess is a video game for the Wii developed by Deep Silver and published by Koch Media. It was released in North America on June 30, 2009. It includes single player and multiplayer modes (for up to two players) and allows user to partake in various chess games, including classic chess, chess 960 or giveaway."
"Frogger Returns","","NTSC","","Konami","Hijinx Studios","2009-11-09","2","No","Action | Virtual Console","E - Everyone","The game has four levels: Big City, Subway, Sewers, and Swamp. By collecting power-ups, the player gains the ability to stop and reverse time and make themselves invincible for a short period, among other effects. There is also a multi-player mode with many different mini-games."
"Frogger: Hyper Arcade Edition","","Other","","","","2012-07-12","4","No","Action | Virtual Console","E - Everyone","Frogger’s coin-op thrills are back and better than ever. With the original game currently celebrating 30 years of car-dodging, log-jumping, and road-traversing, players can jump into the action with classic and brand-new game modes including Tile Capture, Battle Royale, Freak Out and more that expand the challenge of Frogger's style of run-and-dodge gameplay.

Customize your game board with a variety of different skins, from the modern neon style of HYPER ARCADE to the 8-bit sprites from famous Konami franchises such as Castlevania or Contra. Throw down against friends or the CPU in up to 4 player matches to find out who's really the top frog."
"Fun Park Party","","Region Not Set","","Ubisoft","Ubisoft","2010-03-08","2","No","Puzzle","E - Everyone","Inspired by one of the world largest and most recognizable theme park brand (Six Flags) Fun Park Party is coming to the Wii! In Fun Park Party you gather up tickets that give you access to heaps of mini-games such as: bumper boats shooting ghosts in haunted houses popping balloons and much more! Get on board for the ride of your life! The fun never ends with over 40 fun and innovative mini-games Fun Park Party offers all of the fun of the amusement park without lining up for hours! Go on over 200 quests help more than 50 characters with exciting missions; good deeds are rewarded with more coins and tickets. Interact with almost everything in the park. Customize your character with colorful clothes and wacky costumes!"
"Funfair Party","","Region Not Set","","Ubisoft","Ubisoft","2009-12-17","2","No","Puzzle","E - Everyone","No overview is currently available for this title, please feel free to add one."
"Furu Furu Park","","Region Not Set","","Majesco Entertainment","","2008-01-15","2","No","","E10+ - Everyone 10+","Furu Furu Park is a unique arcade experience that features 30 different mini games that all take advantage of the range of motion possible via Wii Remote play. Take on a friend in three multiplayer modes including Love Challenge where you can try your best to impress the girls!

Play 30 unique mini-games utilizing the Wii Remote, including:

Skateboard and Skateboard Extreme: Skate the half pipe and pull off tricks!
Pinch Hitter: Swing the Wii Remote like a baseball bat to hit a home run.
Submarine Escape: Help your submarine escape the giant robot chasing you.
Hammer Throw: Whirl the Wii Remote to gain power then toss your ""human hammer.""
Super Karate: Execute offensive and defensive maneuvers to defeat your opponent.
Treasure Hunter: Collect treasure while avoiding bombs and the crumbling platform.
Bird Man: Pedal like mad and keep your bird man in the air!
Safe Cracker: Memorize the combination then enter the code to crack the safe.
Takoyaki: Use the Wii Remote to pour batter, add sushi and flip before it burns!
Arkanoid: Keep the ball and your paddle moving in this arcade classic.
Snow Cone: Hold the Wii Remote horizontally and crank it to make snow cones!
Puzzle: Hold the Wii Remote vertically and turn it to fit the puzzle pieces in place.
Pocky & Rocky: Hold the Wii Remote ""NES Style"" and shoot all of the enemies.
Sudden Death: Face off against defenders and the goalie to score the goal.
Bubble Bobble: Burst all of the bubbles in this arcade classic!
Dragonfly Hunter: Flick the dragonflies off their perch with your finger.
Rev the Engine: Hold the Wii Remote horizontally and twist forward to rev the engine and make awesome music!
Unwrap the Mummy: Use your Wii Remote to unwrap the mummies.
Swan Runner: Avoid obstacles and pick up power-ups while moving through a tunnel.
Swan Shooter: Maneuver your ship and blast enemies in this high flying shooter.
Cameltry: Manipulate the maze to reach the end.
Sonic Blastman 20XX: Punch the asteroids out of the sky before they reach the planet.
Robo Clash: Use the Wii Remote like a hammer to smash the robot.
Sushi and Sushi Fever: Serve sushi dishes to match customer orders.
Two single player modes include Free Battle (choose any of the 30 Mini Games and play at your own pace) and Challenge Mode (choose 5 of the 30 mini-games, play them in succession and get judged on your scores).

Face off against a friend in 3 multiplayer modes: finish with the high score in Challenge Mode, practice in Free Play Mode or check your compatibility in the Love Challenge."
"G.I. Joe: The Rise of Cobra","","Region Not Set","","EA Games","EA","2009-08-04","","No","Shooter","T - Teen","After the events of the film, Duke and Scarlett travels to the Arctic and free Heavy Duty, Ripcord and Snake Eyes from the M.A.R.S Detention Center. Also, they fight the Baroness and bring her to the Pit. In Egypt, the Joes learn that Cobra is taking the Apep (Gem), and must defeat Firefly. In the jungle, the Joes learn that Cobra is making a pyramid-like building in the middle of the jungle. From there, the Joes must defeat James McCullen (who now takes the identity of Destro) at the rooftop of the pyramid building. Finally, they must defeat the Cobra Commander and Storm Shadow at North Magnetic Pole Volcano base."
"G1 Jockey Wii","","Region Not Set","","Koei Co., Ltd.","Koei","2007-06-29","1","No","Sports","E - Everyone","Horse Racing Heaven
Take the reins and ride to victory!

A revolutionary horse racing experience that brings you closer to the real thing than ever before. Work your way up from novice status to become a renowned horse racing legend throughout a full, in depth career.

The Wii Remote is your whip and the Nunchuk is your reins!
Experience real jockey action with a variety of realistic controls, including whipping your horse with your right hand while you drive it on the left.

Train your own stable of thoroughbred champions

Immerse yourself within the full world of horse racing by training your own winners. Choose from variety of race conditions in free mode for a quick romp to victory. Or challenge your mates to see who can be first past the post in the multi-player mode."
"G1 Jockey Wii 2008","","Region Not Set","","Koei Tecmo","Koei","2008-09-26","1","No","Sports","E - Everyone","Beginning as a rookie you can compete in a variety of thrilling races and strive to improve your skills and thus gain access to better racehorses. You can choose how you want to progress: go for short-term goals such as raising your rank and winning prizes."
"Gallop & Ride!","","Region Not Set","","THQ","","2008-11-20","1","No","Sports","E - Everyone","Life with a horse is a dream come true! Take on the ownership of the Old Mill Ranch—it's up to you to renovate, manage and care for the stables and your horses.

Train, groom and massage your horse, using the Wii Remote.
Create the horse of your dreams from hundreds of combinations of coats, manes, saddles, bridles, blankets and more!
Take your horse out for a ride and explore the woods, beach or mountains.
Grow your stable and business, by adding new buildings and welcoming guests to your ranch."
"Game Party","","NTSC","United States of America","","Midway","2007-11-27","2","Yes","Sports | Family | Party","E - Everyone","Game Party, available this holiday exclusively for the Wii console, brings all the rec room classics to your living room, all in one package. Using the Wii Remote, guide your darts, slide your shuffleboard discs or launch your skii balls for the ultimate party experience.. Up to four players can play at once, for the ultimate party experience!"
"Game Party 2","","Region Not Set","","Midway Games","Midway","2008-10-06","4","No","Sports","E - Everyone","Game Party 2 continues in the Game Party tradition of easy to play games that the whole family can enjoy. Featuring 11 games in all, Game Party 2 showcases five new exciting games, many of which take the game outdoors for the first time. Show off your football skills with the Quarterback Challenge, battle friends while pitching Horseshoes or take the competition to the backyard with Lawn Darts. Game Party 2 also offers Bean Bags, Puck Bowling and favorites from the original."
"Game Party 3","","Region Not Set","","WB Games","FarSight Studios","2009-10-06","4","No","Puzzle | Sports","E - Everyone","Game Party throws another can't-miss bash with this collection of 19 favorite games. The eight new games include Mini-Golf, Bocce, Croquet, Racquetball, Pool, Bumper Pool, Smack-a-Troll, and a remake of arcade classic Rootbeer Tapper. Returning Game Party events include Darts, Shuffleboard, Beanbags, Horseshoes, Trivia, Skill Ball, Hoop Shoot, Ping Cup, Puck Bowling, QB Challenge, and Lawn Darts. Each of the 11 returning games has been updated with new layouts and new levels. Round up four friends for multiplayer fun or set bracketed tournaments for 16 players. Customize your character, play righty or lefty, track your high scores, and earn game tickets to unlock special items and skills."
"Games Island","","PAL","","","","1970-01-01","1","Yes","Party","E - Everyone","No overview is currently available for this title, please feel free to add one."
"Garfield Gets Real","","Region Not Set","","Destination Software, Inc.","Gravity-I","2009-05-19","","No","Action","E - Everyone","In Garfield Gets Real, players switch between Garfield and Odie as they play through seven areas of the game that all connect from the cartoon universe to the real world. Each area has a key story challenge that progresses the player through the game's chapters while completing 150 smaller tasks that will help them reach the key story challenges."
"Gem Smashers","","Region Not Set","","Red Wagon Games","Frame Studios Interactive","2011-10-18","","No","Puzzle","E - Everyone","Many ages ago. The Earth was populated by beings that lived in peace and harmony until a fearsome scientist named IMBU and his henchmen arrived to steal earth's energy, capture all the inhabitants and lock them up in crystal cells. Miraculously, three creatures escaped: BAU, BAM and BOM. They became Gem Smashers, traveling the world to spring, spin, and smash the crystal cells where their friends are imprisoned. It's up to you to help our little heroes survive!"
"Generator Rex: Agent of Providence","","Region Not Set","","Activision","Activision","2011-11-01","","No","Action","E10+ - Everyone 10+","Rex must prevent Van Kleiss and his minions from gaining unprecedented powers that could destroy the Earth. Multi-Head, Biowulf and the Heart of Aquania appear in the game, as supporting villains.

When Rex goes on a mission to defeat the EVO, Multi-Headed EVO, he discovers a piece of a blueprint which later is stolen by Breach. This causes Rex to lose some of his new builds. He reports this happening to Providence and goes to the Jungle. A piece of the blueprint is located in Dr. Rylander's lab, where Rex copies Rylander's data. He is then quickly attacked by the ""Rabbit EVO"", who he later defeats. Breach steals the blueprint again, as Rex returns to Providence. Afterwards, Rex goes to Hong Kong with Bobo Haha to stop Quarry (Rex's original boss) from stealing items, including a piece of the blueprint. To Rex's interest he encounters his romantic love, Circe. He finds out that she is working for Van Kleiss, again, as he helped her escape from him."
"Geometry Wars: Galaxies","","NTSC","","Sierra","Kuju Entertainment Ltd.","2007-11-20","2","No","Action | Shooter","E - Everyone","Geometry Wars: Galaxies, the planet's most addictively fast-paced arcade shooter, accelerates to warp speed this fall for Nintendo Wii and DS. Blast your way through all-new battle grids, develop your new Battle Drone and blast through relentless waves of enemies in first-ever Geometry Wars single-player campaign. Then join a friend for fast-paced multiplayer that's out of this world."
"Geon Cube","","Region Not Set","","UFO Interactive Games, Inc.","Strawdog","2009-10-27","","No","","","Grab your cube in Geon Cube a psychedelic, pick-up-and-play action puzzle game of rapidly changing tactics, bright colors, power ups and frenzied speed to see who is the undisputed Geon master! Frantically race against your opponents playing as one of eight Geon emotion cubes as you collect pellets and score goals, while preventing them from doing the same! Utilize unique power ups as you go back, forward."
"George of the Jungle and the Search for the Secret","","Region Not Set","","Crave Entertainment","Papaya Studios","2008-03-18","","No","","E - Everyone","Players take the role of George from the popular cartoon show, George of the Jungle, in a 3D side scrolling action-adventure. Players swing, climb, and platform their way through the jungle in search of the missing documents which could hold the key to the ""secret"" medical mystery. The camera views and turns show the 3D view, but essentially the game is played as a 2D platformer with a linear path on a single plane. Often George needs to manipulate objects in the environment, for instance moving boxes to create a platform, to continue."
"Get Fit With Mel B","","Region Not Set","","Deep Silver","Lightning Fish","2011-09-21","1","No","Sports","E - Everyone","In Get Fit With Mel, the former Spice Girl will bring you real-time advice and feedback on several disciplines like dance fit, cardio, step, pump and tone and kickboxing.

The game also delivers a personal nutritional program (six meals plans and 140 recipes) totally aligned to your fitness workout."
