title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"Biohazard Collector's Box","","Region Not Set","","Capcom","Capcom","2003-08-07","1","No","Horror","Not Rated","The Biohazard Collector's Box covers a (complete) collection of all available Biohazard titles available for Gamecube™. Biohazard Zero, 1, 2, 3 as well as Code Veronica are packed into one collection box. Further the box includes Wesker's Report 1 as well as Wesker's Report 2. Limited to 10,000 units only, a great collectable for all Biohazard (Resident Evil) fans."
"Biohazard Double Feature","Pure Evil 2-Pack","NTSC-J","Japan","Capcom","Capcom","2004-12-17","1","No","Horror","Not Rated","The biohazard DOUBLE FEATURE (バイオハザード ダブルフィーチャー baiohazādo daburu fīchā?) was a multi-game offer for GameCube players in Japan. Copies of Biohazard and Biohazard 0 were sold alongside the Biohazard4 Trial Edition. This trial edition was also sold with Famitsu Weekly magazine."
"Biohazard Zero","Biohazard 0 | ゲームキューブ バイオハザード0 | Resident Evil 0 | Resident Evil Zero","NTSC-J","Japan","Capcom","Capcom","2002-11-21","1","No","Role-Playing | Horror","Not Rated","Biohazard Zero takes place in 1998, before the events of the first Biohazard game. During the cinematic opening sequence, the S.T.A.R.S. Bravo team's helicopter is forced to crash-land outside Raccoon City. When the team splits up to investigate, rookie cop Rebecca Chambers seeks shelter from the rain in a dilapidated train. It seems that all the passengers are dead until she comes face to face with an escaped convict named Billy Coen.When the mangled bodies filling the train start to come to life, an unlikely duo is formed. Rebecca and Billy may not have much in common, but they know they must work together to survive. The two must disembark from the train and explore new locations. Eventually you will learn the secrets of the Raccoon City saga.

UID: DOL-R-GBZJ

The Japanese edition came with a manual, a Memory Card with two Biohazard 0 stickers, and a registration/ survey card.
Matrix

Disc 1

        IFPI L011  102J3023 DOL-GBZJ-0-00 JPN   S0
        IFPI HH57   MADE IN JAPAN

Disc 2

        IFPI L011  102K0506 DOL-GBZJ-1-00 JPN  S0
        IFPI HH61   MADE IN JAPAN"
"Bionicle","","Region Not Set","","EA Games","Argonaut Games","2003-10-20","1","No","Action | Adventure","E - Everyone","Bionicle: The Game (also known as Lego Bionicle and titled on the cover as simply Bionicle) is an action-adventure video game released in 2003. The game is based on parts of the movie Bionicle: Mask of Light and other parts of the Bionicle storyline. Initially, the game was supposed to make each Toa, Toa Nuva, and the Toa of Light playable, but due to deadlines, much of the game was dropped. However, all of the characters are playable in the Game Boy Advance version. The Mac OS X version of the game was released by Feral Interactive."
"Bionicle Heroes","","Region Not Set","","Eidos Interactive","Traveller's Tales Ltd.","2006-11-14","1","No","Action","E10+ - Everyone 10+","Bionicle Heroes is an action-shooter where the player takes on the role of the various Lego Bionicle Toa Inika - Jaller, Matoro, Hahli, Kongu, Hewkii, and Nuparu.

These heroes wear Toa Masks of Power - powerups you can find throughout the levels to gain different elemental based abilities. You'll also find Bionicle cannisters to help aid your quest to defeat Vezon - the 7th Piraka who had stolen the Mask of Life.

Gameplay centers around firefights against the alien ""robots"" called Vahki, Visorak and Borhok. Players will collect Lego pieces for every enemy you defeat, and eventually enable an invulnerable Hero Mode to help defeat the Toa's enemies."
"Black & Bruised","","Region Not Set","","Majesco Entertainment","Digital Fiction","2003-01-26","2","No","Sports","T - Teen","Black & Bruised is a boxing-based fighting video game developed by Digital Fiction and published by Majesco in 2003 in the USA; in the PAL regions such as Europe and Australia it was published by VU Games.[1][2]"
"Bleach GC: Tasogare Ni Mamieru Shinigami","Bleach Tasogare Ni Mamieru Shinigami","Region Not Set","","Sega","Polygon Magic","2005-12-08","2","No","Action | Fighting","Not Rated","Bleach GC: Tasogare Ni Mamieru Shinigami is an Action game, developed by Polygon Magic and published by Sega, which was released in Japan in 2005."
"Blood Omen 2","The Legacy of Kain Series: Blood Omen 2","NTSC","United States of America","Eidos Interactive","Crystal Dynamics, Inc.","2002-12-09","1","No","Action | Adventure","M - Mature 17+","Blood Omen 2 puts you in the role of the vampire Kain as he searches for his slain brethren. You'll move through crowds while cloaked in stealth, feed on the peasant herds, and use mind control to overcome vampire-proof inventions. With each success, you gain dark powers that give you access to treacherous new areas and help you fight stronger enemies. As you develop your vampire skills, you'll unfold the continuing epic of Nosgoth and Kain's attempts to rule over the realm ."
"Blood Omen 2: Legacy of Kain","","PAL","United Kingdom of Great Britain and Northern Ireland","Eidos Interactive","Crystal Dynamics, Inc.","2002-03-28","1","No","Action | Adventure","M - Mature 17+","No overview is currently available for this title, please feel free to add one."
"BloodRayne","","Region Not Set","","Majesco Entertainment","Terminal Reality, Inc.","2002-10-15","1","No","Action","M - Mature 17+","BloodRayne is a third-person action title starring a secret operative whose mission is to wipe out opposing threats to world security. As female agent BloodRayne, players will be able to tap into her natural talents for hunting down enemies by using her traits as both a human and vampire. Armed with two wrist-mounted silver blades, Rayne can slice and dice would-be assailants as well as throw projectiles or use various firearms. 

BloodRayne's primary mission will take her to an underground temple in South America, where it is rumored an elite group is trying to unite three parts of an ancient talisman to control the world. As she fights to prevent this, BloodRayne will need to consume the blood of her victims to sustain her life and increase her power. To fight her, the supernatural enemies will plan ambushes or call for reinforcements if the odds are not in their favor.

As BloodRayne becomes more proficient at killing, her abilities will increase as well. Talents include speed, agility, vision, and the ability to slow time to attack multiple enemies at once. The amount of blood she drinks also makes her stronger, beginning with Bloodlust and culminating in Bloodrage. Cinematic cut-scenes highlight certain actions for dramatic effect as well as further the story as the operative gets closer to her goal."
"Bloody Roar: Primal Fury","","Region Not Set","","Activision","Eighting Co., Ltd.","2002-03-18","2","No","Fighting","T - Teen","Wage an all-out assault as one of 16 fighters, each with the ability to transform mid-fight into their alternate Hpyer-beast life-form. Fight to the finish in 2-player head-to-head and single-player modes through 10 interactive and destructible mutli-level arenas. With fast and furious arena action-fighting has never looked this good or been this brutual."
"BlowOut","","Region Not Set","","Majesco Entertainment","Pipe Dream Interactive","2003-11-26","1","No","Shooter","T - Teen","As Major John ""Dutch"" Cane, you'll lead an elite platoon of mercenary commandos, outfitted with the most deadly experimental weaponry, into the pit of evil. It's your job to rid the world of mutated beasts and alien insects through 10 levels of intense action. To ensure your team's success, the military has given you access to a variety of weapons, including a 20mm pump-action shotgun, eight-meter flamethrower, plasma rifle, machine gun, and an eight-inch nailgun. Blast through walls, ceilings, and floors to discover secrets and power-ups that enhance your weapons."
"BMX XXX","BMX: XXX","NTSC-U","United States of America","Acclaim Entertainment, Inc.","Z-Axis, Ltd.","2002-11-24","2","Yes","Sports","M - Mature 17+","In this hilariously dirty game, you're a BMX racer who makes it his business to do the wildest things possible -- on or off a bike! In the course of over 100 missions, you'll have to talk to pimps, homeless guys, strippers and more crazy characters, to unlock missions & awesome trick combos. Collect coins as you race and do tricks -- then spend 'em at strip clubs and watch the boobies fly.

All kinds of silly, dirty jokes, images like dog humping and poop on the street, sure to make your BMX racing funnier than ever."
"Boboboubo Boubobo Dassutsu! Hajike Royale","","Region Not Set","","Hudson Entertainment, Inc.","Hudson Entertainment, Inc.","2005-03-17","4","No","Action | Role-Playing | Fighting","","Boboboubo Boubobo Dassutsu! Hajike Royale is an Action game, published by Hudson, which was released in Japan in 2005."
"Bomberman Generation","","NTSC-U","","Majesco Entertainment","Hudson Entertainment, Inc.","2002-06-03","4","No","Adventure","E - Everyone","Bomberman returns with a new cel-shaded 3D look. The same storyline applies, however. Bomberman has been given the task of taking back a powerful element of magic, and protecting it from the hands of evil. To do so, he must use his bombing abilites to blast his way through mazes filled with crazy enemies and hidden secrets. There are 5 worlds in all, each with 16 levels to complete. And after completing cetain objectives and picking up items, Bomberman will learn new techniques and abilities to improve his range with his bombs or use new weapons.

Also included is a 4 player classic bomberman multi-player modes. Unlike the adventure mode, all of the multi-player modes are set in the original 2D, top down style perspective. The last man standing wins in most rounds, with the added twist of other enemies on screen and timed battles."
"Bomberman Jetters","ボンバーマンジェッターズ","NTSC-J","Japan","Hudson Soft Company, Ltd. | 																Majesco Entertainment","Hudson Soft","2002-12-19","4","No","Action | Adventure","E - Everyone","No overview is currently available for this title, please feel free to add one."
"Bomberman Land 2","","Region Not Set","","","Racjin Co., Ltd.","2003-07-31","4","Yes","Action","E - Everyone","Bomberman Land 2 is an Action game, developed by Racjin and published by Hudson, which was released in Japan in 2003."
"Bratz: Forever Diamondz","","Region Not Set","","THQ","Blitz Games","2006-09-18","2","No","Adventure","E - Everyone","Bratz: Forever Diamondz is the third video game based on the popular fashion doll line, Bratz. It is the second published by THQ. It was released on September 18, 2006 at GameStop, then September 21, 2006 nationwide. This video game is based on the direct-to-DVD movie, Bratz Passion 4 Fashion Diamondz and the doll line, Bratz ""Forever Diamondz""."
"Bratz: Forever Diamondz [Doll Outfit]","","NTSC","United States of America","THQ","Blitz Games","2006-09-18","2","No","Adventure","E - Everyone","Bratz: Forever Diamondz is the third video game based on the popular fashion doll line, Bratz. It is the second published by THQ. It was released on September 18, 2006 at GameStop, then September 21, 2006 nationwide. This video game is based on the direct-to-DVD movie, Bratz Passion 4 Fashion Diamondz and the doll line, Bratz ""Forever Diamondz""."
"Bratz: Rock Angelz","","Region Not Set","","THQ","Blitz Games","2005-10-05","1","No","Adventure","E - Everyone","No overview is currently available for this title, please feel free to add one."
"Buffy the Vampire Slayer: Chaos Bleeds","","Region Not Set","","Vivendi Games","Eurocom","2003-08-28","4","Yes","Adventure","T - Teen","Buffy and the crew are back for another battle against evil. On this occasion (set as a 'missing episode' from the TV series' fifth season), the powerful vampire Kakistos and The First are ready for war, and the only ones standing in their way is Buffy the Vampire Slayer and her friends Willow (an at times powerful witch), Faith (a fellow Slayer), Spike (former evil vampire turned slightly good) and Xander (caught in the middle of his best friends work).

You get the chance to play as each character during the game as you slay vampires, solve puzzles and collect items along the way to prepare you for the final showdown. Various other characters from the show appear to help you out, while some are out to hurt you big time.

Multiplayer options are also included for up to 4 players. Go rabbit hunting in Bunny Catch; be the last person standing against wave after wave of vamps in Survival or battle for control of the arena in Domination."
"Burnout","","Region Not Set","","Acclaim Entertainment, Inc.","Criterion Games","2002-04-29","2","No","Racing","E - Everyone","Burnout is a arcade style racing game in the mold of the Test Drive or Need For Speed series. In this game, you are racing on realistic streets with real traffic to contend with. There are 6 courses on which to race, 3 of which are reminiscent of Europe, and 3 from the USA. There are several vehicles to choose from, ranging from compact cars to pickups. However, they are not based on real makes and models. One notable feature of Burnout is the ""Burn Meter."" The Burn Meter is a gauge that is filled by performing reckless stunts, like racing into oncoming traffic, or power-drifting through corners. Once the Burn Meter is filled, your car gets a super speed boost."
"Burnout 2: Point of Impact","","NTSC-U","","Acclaim Entertainment, Inc.","Criterion Games","2003-04-09","2","No","Racing","E - Everyone","Burnout is a street racing game focused around speed and crashing. Unlike many games which focus on closed course driving, you get to drive through cities with real traffic and city infrastructure. Designers have built an entire city and surrounding areas, and implement the race courses throughput the countie's streets. As a result, many times certain parts of race-courses interlace with other parts of other races. As well, instead of encouraging strategic driving and safe driving, Burnout strongly encourages offensive driving. Driving on the wrong side of the road, barely missing passing traffic, drifting, and jumps all add to your boost ""burnout"" meter. Speed boosts and jumps aid your attempt to dive past buses, trucks and anything else that gets in the way. The more offensive and dangerous your driving is, the more boost you get!"
"Bust-A-Move 3000","Super Bust-A-Move All Stars","PAL","Germany","Ubisoft Entertainment","Taito Corporation","2003-02-12","2","No","Action | Puzzle | Strategy","E - Everyone","Everybody's favorite bubble-bustin' puzzle game is in the house for the Nintendo GameCube! Launch your bubbles and pop as many as you can before they reach the deadline. Score high by matching 3 bubbles or more to trigger a chain reaction."
"Butt-Ugly Martians: Zoom or Doom!","","Region Not Set","","Knowledge Adventure, Inc.","Runecraft","2003-05-10","","No","Racing","","Race the fastest, most futuristic vehicles in the universe to the ultimate finish line! Emperor Bog is fed up with the Butt-Ugly Martians' antics. To continue their assignment on earth, the Butt-Uglies must win the Martian Conqueror's Cup - a heart-pounding, interstellar racing championship among 9 different tracks, plus hidden tracks and bonuses! Special automatic mode eases handling!"
"Cabela's Big Game Hunter 2005 Adventures","","Region Not Set","","Activision","Magic Wand Productions","2004-12-09","1","No","Sports","T - Teen","Cabela's Big Game Hunter 2005 Adventures is a 2004 hunting video game published by Activision Value for Microsoft Windows, Xbox, GameCube, Playstation 2, and Game Boy Advance.

Gameplay[edit]
In the Career mode, players progress through six geographical regions, each with several sub-levels. The regions are: Forest, Marsh, Desert, Prairie, Mountain, and Tundra. Each sublevel has a specific animal to hunt, though some animals are hunted multiple times on separate occasions, and occasionally the player will encounter other objectives within a level. Money is earned along the way, which can be spent on more-advanced firearms and other equipment. A few opportunities will arise for the player to win a gun by completing certain tasks. Some animals include: white-tail deer, timberwolves and peccary.

Other play modes include Quick Hunt, starting with one sublevel per region; other levels become available as they are completed in the Career mode, and Tournaments, including skeet shooting."
"Cabela's Dangerous Hunts 2","","Region Not Set","","Activision","Fun Labs","2005-11-16","1","No","Sports","T - Teen","No overview is currently available for this title, please feel free to add one."
"Cabela's Outdoor Adventures","","Region Not Set","","Activision","Magic Wand Productions","2005-09-13","1","No","Sports","T - Teen","No overview is currently available for this title, please feel free to add one."
"Call of Duty 2: Big Red One","","Region Not Set","","Activision","Gray Matter","2005-11-01","","No","Shooter","T - Teen","The game follows the U.S. Army's 1st Infantry Division (the ""Big Red One"") from the sands of Africa to the rolling hillsides of Sicily and the beaches of Normandy and to the heart of Germany. On the way, new weapons, vehicles, and aircraft will be unlocked. The player gets to play with two American soldiers during World War II, as an aircraft gunner and an infantryman."
"Call of Duty: Finest Hour","","Region Not Set","","Activision","Exakt Entertainment","2004-11-16","1","No","Shooter","T - Teen","Call of Duty: Finest Hour is a 2004 first-person shooter video game. It was released for the GameCube, PlayStation 2, and Xbox on November 16, 2004 in North America. It was the first console installment of Call of Duty, developed by Spark Unlimited and published by Activision. It was followed up by a sequel, Call of Duty 2: Big Red One, in 2005.

Although it is based on the original Call of Duty franchise for Microsoft Windows, it has a completely different storyline and acts as a side-story/expansion of the main game. In the spirit of previous Call of Duty games, it features six intertwined stories and battles based on real events from the perspective of soldiers on each side of the allied campaign (U.S., British, and Soviet).

The game's music was composed by Michael Giacchino, who previously worked on the original Call of Duty and the Medal of Honor franchise. AC/DC singer Brian Johnson provides the voice of Sergeant Starkey, one of the British commandos"
"Capcom vs. SNK 2 EO","","NTSC-J","","Capcom","Capcom","2002-07-04","2","Yes","Fighting","Not Rated","No overview is currently available for this title, please feel free to add one."
"Captain Tsubasa: Ougon Sedai no Chousen","Captain Tsubasa : Gold Generation's Challenge","NTSC-J","","Konami","Konami","2002-09-12","2","No","Sports","Not Rated","Another entry in the saga which began on NES.
This game is based on the anime / manga Captain Tsubasa, precisely the ""World Youth Team"" Arc.
It is a mix between a soccer game and kind of a strategy game (you choose action in a list) with added RPG element (improving player's stats).
Like in the base material, soccer isn't really realistic (there is a lot of supermoves)."
"Carmen Sandiego: The Secret of the Stolen Drums","","Region Not Set","","BAM! Entertainment, Inc.","Artificial Mind & Movement","2004-09-13","1","No","Action | Adventure","E - Everyone","Join A.C.M.E. agent-in-training, Cole Gannon, along with Jules Argent and Shadow Hawkins, in an all-new action adventure on the trail of Carmen Sandiego--the world's greatest thief. This case takes Cole around the world: from a museum in New York and the beaches of New Zealand to the Incan ruins of Machu Picchu. While on the case, you'll need to use acrobatics, stealth, martial arts, and most of all, your wit, to stop Carmen from unearthing the drums and making off with the lost treasure."
"Casper: Spirit Dimensions","","Region Not Set","","TDK Mediactive, Inc.","Lucky Chicken Games","2002-10-15","1","No","Action","E - Everyone","Spiral into phantom dimensions where you will fiercely battle for the fate of the spirit world! Portals will transport you to mysterious realms that are populated by ghosts of the past, present and future; all possessed by the evil Kibosh. Use your powers of flight and fright to become the quickest, smartest and most powerful ghost in the Spirit Dimension!"
"Castleween","Spirits & Spells","PAL","","DreamCatcher Interactive Inc.","DreamCatcher Interactive Inc.","2003-09-24","1","No","Action | Role-Playing","E - Everyone","In Castleween, you can choose to play the role of Alicia, a girl disguised as a witch, or Greg, a boy disguised as a devil, as they attempt to rescue their friends from a mad scientist. You can alternate between the two characters at any time during the game and discover their varying abilities. Explore creepy environments such as a haunted house, a dark cemetery, eerie forests, and an abandoned laboratory. To survive this Halloween world, you must solve puzzles and fight a variety of evil creatures."
"Catwoman","","Region Not Set","","Electronic Arts","Electronic Arts","2004-07-20","1","No","Action | Adventure","T - Teen","Another licensed title by EA, based on the movie with the same name, starring Halle Berry. The game follows the film's plot and its models and graphics are based upon the respective characters and locations as seen in the movie. Halle Berry also lends her voice to the character, aside from her likeness.

Catwoman has an impressive array of powers at her disposal with which to overcome obstacles and fight her enemies. The gameplay is split between overcoming obstacles using Catwoman's agility and whip, and defeating (but not killing) enemies using her abilities and the aforementioned whip, again."
"Cel Damage","","NTSC-U","","Electronic Arts","Pseudo Interactive","2002-01-07","4","Yes","Racing | Shooter | Fighting","T - Teen","Cel Damage is a cartoony take on vehicular combat games like Twisted Metal. The story focuses on six cartoon characters from a fictional cartoon show called ""Cel Damage"". The characters annihilate each other to the delight of TV audiences and, since they are cartoons, instantly regenerate. The player battles through thirteen different levels and three game modes. Weaponry for Cel Damage includes cartoon staples like vacuum nozzles and portable holes, mundane weaponry like chainsaws and baseball bats, and items like freeze rays, giant springs, and portable nuclear devices."
"Chaos Field","Chaos Field Expanded","Region Not Set","","Sega","Milestone S.r.l.","2005-12-20","","No","Action | Shooter","E - Everyone","Chaos Field is a top-down space shooter similar in concept to the Gradius series, or Ikaruga. You control one of three ships, each with their own pilot and unique weapon systems. 

The game takes place over 5 phases, in each phase you face a number of boss battles. Unlike other games if this genre, almost the entire game is composed of boss battles, each boss requiring a different strategy to defeat. 

The game also uses a unique in-game difficulty adjuster. Called ""fields"", you can play in either Order or Chaos. Compared to Order, the Chaos Field offers you increased fire power and abilities, but also does the same for your enemies. Order Field is more relaxed on both sides. If you can play in the Chaos Field, you stand to gain substantially more points."
"Charinko Hero","","Region Not Set","","Banpresto Co., Ltd.","Banpresto Co., Ltd.","2003-07-17","","No","Racing","","Charinko Hero is a Racing game, developed and published by Banpresto, which was released in Japan in 2003."
"Charlie and the Chocolate Factory","","Region Not Set","","Global Star Software Inc.","Backbone Entertainment | 																High Voltage Software","2005-07-11","1","No","Action | Adventure","E - Everyone","The game consists of five sub-games, four arcade and an arcade adventure. The first four must be completed to get access to the final part.

In the first part the player must make Augustus Gloop float into a flask by adjusting the directions of a selection of tubes. The second part requires the avoiding of blueberries thrown by Violet Beauregarde. In the third game Veruca Salt has to dodge squirrels. In the fourth game Mike Teevee has to avoid TV men while collecting chocolate bars. The final part is a Jet Set Willy-style game where the player must collect six golden keys."
"Charlie's Angels","","Region Not Set","","Ubisoft Entertainment","Neko Entertainment","2003-07-08","","No","Action","T - Teen","Join Natalie, Dylan, and Alex for an intense adventure based on the Charlie's Angels movies. You'll need various disguises, clever tactics, and acrobatic martial arts moves to ensure a successful mission. Master the different styles of all three Angels as you battle 32 different types of enemies across the globe. You can switch between characters at anytime during the game."
"Chibi-Robo!","Chibi-Robo! Plug into Adventure!","NTSC-U","United States of America","Nintendo","Skip Ltd","2006-02-08","1","No","Adventure | Platform","E10+ - Everyone 10+","Like most families, the Sandersons bicker about money and cleaning. Unlike most families, though, they also have robotic spiders, aliens, and talking toys to worry about. Enter Chibi-Robo, a tiny robot programmed to spread happiness. Join him on his quest to restore order to the Sanderson house and SAVE THE WORLD!"
"City Racer","","Region Not Set","","Ubisoft Entertainment","Ubisoft Romania","2003-04-29","","No","Racing","E - Everyone","No overview is currently available for this title, please feel free to add one."
"Club Nintendo Original eCatalog 2004","クラブニンテンドー オリジナル eカタログ 2004  新作ソフト デモムービー & 今すぐ遊べる お試し体験版","NTSC-J","Japan","Nintendo","Nintendo","2004-12-23","1","No","Utility","Not Rated","This disc is a software catalog that can be played on the Nintendo GameCube. Introducing the main functions of the Nintendo DS, notable hardware released in December 2004, and compatible software. In addition, game cube games scheduled to be released after the end of 2004, recommended points of the new Game Boy advanced software, and movies are recorded. Please enjoy it.

-Translation of Back Cover"
"Cocoto Funfair","","Region Not Set","","Bigben Interactive GmbH","Neko Entertainment","2006-04-07","4","No","Action | Puzzle","","Free Fairy and become a sharp shooter!
-4 game modes from 1 to 4 players: Arcade, Training, Duel, Tournament.
-40 mini-games one more original than the next!
-Fun and surprising bonuses and maluses!"
"Cocoto Kart Racer","","Region Not Set","","Bigben Interactive GmbH","Neko Entertainment","2005-04-22","4","No","Racing","E - Everyone","Play Cocoto and his friends in devilish races! Choose among 12 characters and their crazy karts! 4 play modes from 1 to 4 players: championship, simple race, battle and time trial. Beat your opponents with lots of devastating attacks!"
"Cocoto Platform Jumper","","Region Not Set","","Bigben Interactive GmbH","Neko Entertainment","2004-12-10","1","No","Action | Platform","","A long time ago in a faraway land, strange little creatures lived in the depths of Abyss. Cocoto, his little devil friends and the mysterious Fairy protect the secret of the magma - the source of their power - in a magic cauldron. Meanwhile, Zaron, the god of lightning who lusts after this force, is up to something. He can count on the rulers of the other kingdoms that Cocoto must cross. The tragic kidnapping of Shiny, Baggy and Neuro has left Cocoto alone to watch over the cauldron. Refusing to leave his friends, he will set out to find them with Fairy."
"Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.","","NTSC-U","","Global Star Software Inc.","High Voltage Software, Inc.","2005-10-16","1","No","Platform","E - Everyone","Codename: Kids Next Door Operation: V.I.D.E.O.G.A.M.E. is a 2005 platformer video game based on the American animated television series Codename: Kids Next Door. It was released for the Nintendo GameCube, Xbox, and PlayStation 2 in North America, Europe, and Australia."
"Conan","","Region Not Set","","TDK Mediactive, Inc.","Cauldron Ltd.","2005-04-15","1","No","Action","","Embark on the adventure of a lifetime in the epic environment of the Conan Universe. Master the sword of the greatest warrior to roam Hyboria!
Complete Conan's quest across 5 vast regions of Hyboria, from the icy Cimmerial to the steaming jungles of Dafar!
Find your way through endless secret temples, cursed catacombs and forgotten caves!
Defeat 10 fearsome bosses!
Develop your fighting skills with 16 types of sword, axe and mace, plus 50 different combos!
Follow the quest and find all lost parts of the legendary Atalantean Sword to combine them into the ultimate weapon!
Live in the deep, exciting storyline created in the spirit of Robert E Howard's original Conan tales!
Battle against your friends in the 11 arenas in 3 battle modes, Death Match, Body Count and Time Challenge!"
"Conflict: Desert Storm","","Region Not Set","","Gotham Games","Pivotal Games Ltd.","2003-04-22","4","No","Shooter","T - Teen","Conflict: Desert Storm is a 2002 tactical third-person shooter set during the Persian Gulf War. It is the first video game in the Conflict video game series."
"Conflict: Desert Storm II - Back to Baghdad","","Region Not Set","","Gotham Games","Pivotal Games Ltd.","2004-01-07","4","No","Strategy | Shooter","T - Teen","At the height of the 1991 Gulf War, 300 klicks into the heart of Iraq, you must command your squad of Special Forces operatives to strike at Iraq's evil dictator and his fascist regime. Armed with an authentic arsenal of high-tech weapons and vehicles, your squad will face impossible odds in this battle against tyranny. Only strategy and skill will ensure your survival through frantic firefights, gut-wrenching vehicular combat, and gripping stealth operations. ""The Mother of All Battles"" is coming to your console in Conflict: Desert Storm II--Back to Baghdad."
"Crash Bandicoot: The Wrath of Cortex","","NTSC","United States of America","Vivendi Games","Traveller's Tales Ltd.","2002-09-17","1","No","Action","E - Everyone","Crash Bandicoot: The Wrath of Cortex is the first Crash Bandicoot game for a system other than the original PlayStation. The story is set some time after Warped: Dr. Cortex wants revenge after being defeated by Crash (again). For this purpose, he creates Crunch, a super-bandicoot who can destroy everything that crosses his way. So Crash needs to defeat Crunch (and in the end, Dr. Cortex).

The game is a typical jump and run, with some other action passages, like air combat and a sequence where Crash is trapped inside a giant sphere rolling around in some sort of rollercoaster. All graphics are in 3D, and the sound is typical for cartoon games like this. The whole game is pretty straightforward in design, getting stuck on a puzzle is not really possible."
"Crash Bandicoot: The Wrath of Cortex [Player's Choice]","","NTSC-U","United States of America","Universal Interactive Inc.","Traveller's Tales Ltd.","2002-09-17","1","No","Action | Adventure | Platform","E - Everyone","No overview is currently available for this title, please feel free to add one."
"Crash Nitro Kart","","Region Not Set","","Vivendi Games","Vicarious Visions","2003-11-11","4","No","Racing","E - Everyone","Crash Bandicoot returns to the karting scene with a host of other characters from the adventure series, and this time they have both Neo Cortex and Emperor Velo to worry about. Velo has taken the crew to a remote planet, forced to race for their lives against Neo Cortex and his many evil doers.

Choose from various game modes, from the straight into the action Arcade mode to Adventure mode, following Crash and the gang in the story to save Earth. Race against four friends in multiplayer battle modes, plus connect to the Gamecube for extra options and upload your high scores to the internet ranking system.
["
"Crash Tag Team Racing","","Region Not Set","","Sierra","Radical Entertainment Inc.","2005-10-19","4","No","Racing","E10+ - Everyone 10+","When Ebeneezer von Clutch, the owner of the famed racetrack amusement park MotorWorld, has the Black Power Gem that maintains his life force stolen, he charges Crash and friends (and foes) to recover the gem and catch the culprit.

Similar to previous racing games in the Crash Bandicoot series, players are able to choose from a variety of characters from the series, including both notable allies and enemies, along with several notable new characters. In addition, Crash Tag Team Racing introduces the ability to 'clash' with another racer, allowing the two to create a hybrid vehicle to cooperatively destroy their opponents."
"Crazy Taxi","","Region Not Set","","Sega","Hitmaker","2001-11-18","1","No","Racing","T - Teen","Crazy Taxi is an arcade-like racer where the player takes the role of a taxi driver who weaves his way through crowded streets, across sidewalks and even under water, in a wild and frantic race to deliver passengers on time. The courses are largely set inside cities crowded with general traffic and pedestrians (which can't be run over, they dive away). The main goal is to bring as many customers as possible to their destination in time. Available customers are marked through circles and the colour represents the distance and the fare they offer. Green means long rides with plenty of money, and red ones are very short."
"Crazy Taxi [Player's Choice]","","NTSC","","Sega","Hitmaker","2001-11-15","1","No","Action | Racing","T - Teen","Hey hey, come on over and have some fun with Crrrrrazy Taxi! Barrel through traffic packed streets, hurdle off parking garages, and Crazy Combo your way to Crazy Money in a wild frantic race to scare up the most fares. In Crazy Taxi, time is money, and only the Craziest Cabbies come out victorious."
"Cubic Lode Runner","Hudson Selection Vol. 1: Cubic Lode Runner","Region Not Set","","Hudson Entertainment, Inc.","Hudson Entertainment, Inc.","2003-07-10","1","No","Puzzle","Not Rated","Hudson Selection Vol. 1: Cubic Lode Runner is an action / puzzle game, published by Hudson, which was released in Japan in 2003."
"Cubivore: Survival of the Fittest","","Region Not Set","","Atlus Co., Ltd.","Intelligent Systems Co., Ltd.","2002-11-05","1","No","Action | Life Simulation","E - Everyone","Eat or be eaten! Assume the role of an animal in it's early stages of evolutionary development. As your animal instincts take over, you will boldly traverse hostile environments, savagely stalking your prey to assert your place in the animal chain of power. Will you have what it takes to become the new king of beasts?

* Abstract cubic style comes to life, as a huge array of surreal creatures interact with their natural environments!

* Dolby Surround Sound immerses you in a world of wild grunts, menacing growls, and terrifying screeches!

* Ferociously addictive gameplay! Only a combination of strategy, instinct, and luck can keep your beast alive!

* Cultivate your beast's strengths by carefully selecting both your prey and mates to evolve in the most effective way!"
"Cubix Robots for Everyone: Showdown","","Region Not Set","","3DO","Blitz Games","2003-06-02","","No","Action | Adventure","E - Everyone","No overview is currently available for this title, please feel free to add one."
"Cubix Robots for Everyone: Showdown [DVD Bundle]","","NTSC","United States of America","The 3DO Company","Blitz Games","2001-11-08","1","No","Action | Adventure","E - Everyone","No overview is currently available for this title, please feel free to add one."
"Curious George","","Region Not Set","","Namco","Monkey Bar Games","2006-02-01","2","No","Platform","E - Everyone","Meet and greet your favorite movie characters in this adventure game based on the Universal Pictures and Imagine Entertainment animated feature film, Curious George. When the Man with the Yellow Hat travels to Africa in search of a lost artifact, he returns with some unexpected cargo -- a curious little primate named George. Guide George as he runs, jumps, climbs and swings his way through 12 adventure-packed levels from the jungle to the Big City, where his spunky and fun-loving nature endears him to new friends and lands him in a series of mis-adventures. Make monkey business as you help George and his friends discover the one item special enough to save the museum from the bulldozer. Loads of bonus content and challenging mini-games keep players busy long after the main story is done."
