title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"Dynamite Dux","","Region Not Set","","Sega","Sega","1989-01-01","","No","Fighting","","Side-scrolling beat 'em ups in which you must rescue a trapped female friend are nothing unusual. Where this one stands out, however, is the setting of your character as a duck called Bin, and with motion having a clear waddling appearance. The enemies to fight are all from the animal kingdom, but somewhat warped - crocodiles with boxing moves and cows armed with rocket packs for example. Bin has six levels to clear before he can rescue Lucy from Archaca's clutches."
"Dynamite Headdy","","NTSC","Brazil","Tec Toy Indústria de Brinquedos S.A.","Minato Giken","1995-01-01","1","No","Action | Platform","E - Everyone","Dynamite Headdy is a 2D Platformer game, developed by Minato Giken and published by Tec Toy, which was released in South America in 1995."
"E-SWAT","","PAL","United Kingdom of Great Britain and Northern Ireland","Sega","Sega","1989-01-01","1","No","Action | Shooter","E - Everyone","E-SWAT is a horizontal-scrolling beat 'em up where you have to make your way from left to right and defeat a mastermind. There are 15 stages to complete that have you patrolling through Liberty streets, car yards, stadiums, restaurants, the CBD, construction sites, and boat docks. While you're out on patrol, you can pick up ammunition, and the amount you get varies. For example, on some levels, ammo may be worth 10 bullets, while in others, you may get 60 bullets. Once you have obtained the cyber-suit, you wear it for the duration of the game."
"E-SWAT","","NTSC","United States of America","Sega of America, Inc.","Sanritsu | 																Sega R&D2","1990-09-01","1","No","Action | Shooter","E - Everyone","E-SWAT is a horizontal-scrolling beat 'em up where you have to make your way from left to right and defeat a mastermind. There are 15 stages to complete that have you patrolling through Liberty streets, car yards, stadiums, restaurants, the CBD, construction sites, and boat docks. While you're out on patrol, you can pick up ammunition, and the amount you get varies. For example, on some levels, ammo may be worth 10 bullets, while in others, you may get 60 bullets. Once you have obtained the cyber-suit, you wear it for the duration of the game."
"Earthworm Jim","","Region Not Set","","Playmates Interactive Entertainment, Inc.","Shiny Entertainment, Inc.","1994-01-01","","No","Adventure","","The storyline involves many colorful characters. Jim (voiced by TenNapel) was at first an ordinary earthworm who did very earthworm-like things such as flee from crows and eat dirt. One day, in the space above Earth, the evil Psy-Crow had cornered a rebel spaceship pilot who had stolen an ""Ultra-high-tech-indestructible-super-space-cyber-suit"" built by Professor Monkey-for-a-Head. The suit had been commissioned by the evil Queen Pulsating, Bloated, Festering, Sweaty, Pus-filled, Malformed, Slug-for-a-Butt so that she could further conquer the galaxy. In the ensuing space fight, the suit was dropped to Earth, and fell on Jim. By a stroke of luck, Jim managed to land within the collar of the suit, and it ended up mutating him into the large and intelligent (at least by earthworm standards) superhero he is today."
"Ecco the Dolphin","","Region Not Set","","Sega","Novotrade International","1993-01-01","1","No","Action | Adventure","E - Everyone","The gameplay is essentially side-scrolling, with horizontal, diagonal and vertical movement. Attacking enemies is accomplished by making Ecco ram into them at high speeds. Swimming could be made progressively faster by tapping a certain button, and the speed could be maintained by holding it down. Players can perform a purely aesthetic spin in the air when jumping out of the water. Two features of the game played on actual dolphin habits; one button causes Ecco to sing, allowing him to speak with other cetaceans and interact with certain objects. The same button is used for echolocation; holding it down would cause the song to return, generating a map of the area. Additionally, Ecco, being a mammal, has to surface periodically for air, or else find an air vent. If the ""air meter"" ran out, Ecco would lose health rapidly-this represented drowning."
"Ecco: The Tides of Time","","NTSC","Brazil","Tec Toy Indústria de Brinquedos S.A.","Novotrade International","1996-01-01","1","No","Action | Adventure","E - Everyone","The evil Vortex has returned and Ecco faces a dangerous adventure. With help from the beautiful Trellia, guide Ecco through over 16 levels of aquatic action including amazing 3D scenes. See Ecco morph into a school of fish, jellyfish and even a seagull as you battle to level the tides of time!"
"Enduro Racer","","NTSC-J","","Sega","Sega R&D2","1987-05-18","1","No","Racing","E - Everyone","Enduro Racer is a 1987 Mark III isometric racing video game developed by Sega R&D2 and released by Sega in Japan on May 18, 1987.

Countdown to adventure. Three, rev your engine. Two, get ready. One, you're off. And this is the wildest race on the toughest course any Pro has ever had to cross. Luckily you’re prepared with the all-terrain handling and speed of the Enduro Racer.

Everything from super-sized jumps, competing machines, natural and man-made obstacles will make you journey a perilous one. But you’ve got one direction: the Finish Line.

So drive your fastest, you’re race against the clock. And be careful. Once you’re down, it’s hard to get up and you’ve got only one bike to burn through this demanding track.

Now, grip those gears, spin those wheels and take lead to victory."
"Enduro Racer","","NTSC-U","United States of America","Sega of America, Inc.","Sega R&D2","1987-08-01","1","No","Racing","E - Everyone","Enduro Racer is a 1987 Master System video game developed by Sega R&D2 and released by Sega of America in the USA on August 1, 1987.

The player rides the dirt bike through five stages and must avoid other riders as well rocks and trees. They can also jump over them with assist from the logs. The game's most definitive feature was the 'Wheelie' feature that allowed players to pull up the handlebars on the cabinet to perform the wheelie."
"Extreme Volleyball Infernal League","","NTSC","Canada","","","2023-01-01","2","No","Sports | Unofficial","Not Rated","Every millennium the great demon king Azmodean opens a rift to the mortal realm to overtake it. The only way to save the world is by climbing the ranks of his Extreme Volleyball Infernal League!

Are you game enough?

For 1 or 2 players."
"F-16 Fighter","","PAL","","Sega","Sega","1985-01-01","1","No","Flight Simulator","Not Rated","It's dog-eat-dog in the wild blue yonder. This is the most perilous dogfight ever to explode on the video screen. It's between an F-16 (you!) and a MIG-25 plane. Your F-16 is a multipurpose fighter. But the MIG-25 was built for speed. So it's going to take everything you've got to catch up with her. But then, ""everything you've got"" is quite a lot. Your F-16 can fly as high as 50,000 feet. It has a top speed of 1,450 mph. And missiles and cannons are just part of its standard armament. Its fully advanced electronic control pad supplies you with a wealth of valuable flight information. It even includes an automatic homing device as well as ECMs (electronic countermeasures). This is simulated flight at its most realistic. And simulated battle at its most deadly."
"F-16 Fighter - The Sega Card","F-16 Fighting Falcon","PAL","","Sega","Sega","1986-01-01","1","No","Flight Simulator","Not Rated","It's dog-eat-dog in the wild blue yonder. This is the most perilous dogfight ever to explode on the video screen. It's between an F-16 (you!) and a MIG-25 plane. Your F-16 is a multipurpose fighter. But the MIG-25 was built for speed. So it's going to take everything you've got to catch up with her. But then, ""everything you've got"" is quite a lot. Your F-16 can fly as high as 50,000 feet. It has a top speed of 1,450 mph. And missiles and cannons are just part of its standard armament. Its fully advanced electronic control pad supplies you with a wealth of valuable flight information. It even includes an automatic homing device as well as ECMs (electronic countermeasures). This is simulated flight at its most realistic. And simulated battle at its most deadly."
"F-16 Fighter - The Sega Card (Germany)","F-16 Fighting Falcon","PAL","Germany","Sega","Sega","1986-01-01","1","No","Flight Simulator","E - Everyone","It's dog-eat-dog in the wild blue yonder. This is the most perilous dogfight ever to explode on the video screen. It's between an F-16 (you!) and a MIG-25 plane. Your F-16 is a multipurpose fighter. But the MIG-25 was built for speed. So it's going to take everything you've got to catch up with her. But then, ""everything you've got"" is quite a lot. Your F-16 can fly as high as 50,000 feet. It has a top speed of 1,450 mph. And missiles and cannons are just part of its standard armament. Its fully advanced electronic control pad supplies you with a wealth of valuable flight information. It even includes an automatic homing device as well as ECMs (electronic countermeasures). This is simulated flight at its most realistic. And simulated battle at its most deadly."
"F-16 Fighting Falcon - The Sega Card","F-16 Fighter","NTSC","United States of America","Sega of America, Inc.","Sega R&D2","1986-10-01","1","No","Flight Simulator","E - Everyone","It's dog-eat-dog in the wild blue yonder. This is the most perilous dogfight ever to explode on the video screen. It's between an F-16 (you!) and a MIG-25 plane. Your F-16 is a multipurpose fighter. But the MIG-25 was built for speed. So it's going to take everything you've got to catch up with her. But then, ""everything you've got"" is quite a lot. Your F-16 can fly as high as 50,000 feet. It has a top speed of 1,450 mph. And missiles and cannons are just part of its standard armament. Its fully advanced electronic control pad supplies you with a wealth of valuable flight information. It even includes an automatic homing device as well as ECMs (electronic countermeasures). This is simulated flight at its most realistic. And simulated battle at its most deadly."
"F1","","Region Not Set","","Domark Group Ltd.","Teque Software Development","1993-01-01","2","No","Racing","E - Everyone","F1 is an Official Formula One Racing Game. It's also the fastest, most authentic, most thrilling Master System racing game yet. Battle it out on the real Formula One Circuits against the real teams and the real drivers of the FIA Formula One World Championship.

The game is fully licensed by the FIA and Fuji Television, which means all drivers, teams and tracks are fully licensed. The player drives in the fictional Domark team with James Tripp, facing drivers such as Riccardo Patrese and Michael Schumacher (Benetton), Jean Alesi and Gerhard Berger (Ferrari), Mark Blundell and Martin Brundle (Ligier), Johnny Herbert and Alessandro Zanardi (Lotus), Michael Andretti and Mika Häkkinen (McLaren), Andrea de Cesaris and Ukyo Katayama (Tyrrell) and finally Damon Hill and Alain Prost (Williams). Ayrton Senna (then in McLaren) is absent due to his endorsement to Sega's Ayrton Senna's Super Monaco GP II."
"Fantastic Dizzy","","Region Not Set","","Codemasters","Codemasters","1993-01-01","1","No","Platform","","Dizzy's cartoon adventure in Zakeria - a magical kingdom ruled by the evil wizard Zaks. Explore the mysterious diamond mines, fabulous caverns, dragon's lair, cloud castle, encounter strange magicians, wizards, trolls, pirates, leprechauns and many other weird and wonderful creatures."
"Fantasy Zone","","NTSC-U","United States of America","Sega of America, Inc.","Sega R&D2","1986-09-01","2","No","Action | Shooter","E - Everyone","Fantasy Zone is a 1986 Master System video game developed by Sega R&D2 and released by Sega of America in the USA on September 1, 1986.

In the space year 6216, the Fantasy Zone was cast in panic at the collapse of the interplanetary monetary system. The Space Guild brings to light the plans of the planet Menon, whose forces are stealing the other planets' currencies to fund a huge fortress in the Fantasy Zone. 
Opa-Opa is sent to stop the invading army and discover who is behind it. In the end, it turns out that the leader was none other than Opa-Opa's long lost father, a revelation that leaves Opa-Opa with mixed emotions."
"Fantasy Zone","","NTSC-J","Japan","Sega","Sega R&D2","1986-06-15","2","No","Action | Shooter","E - Everyone","Fantasy Zone is a 1986 Mark III horizontally scrolling shooter video game developed by Sega R&D2 and released by Sega in Japan on June 15, 1986."
"Fantasy Zone (blue label)","","NTSC-U","United States of America","Sega","Sega","1990-01-01","1","No","Shooter","Not Rated","No overview is currently available for this title, please feel free to add one."
"Fantasy Zone (Germany)","","PAL","Germany","Sega","Sega","1987-08-01","1","No","Action | Shooter","E - Everyone","In the space year 6216 , the Fantasy Zone was cast in panic at the collapse of the interplanetary monetary system. The Space Guild brings to light the plans of the planet Menon, whose forces are stealing the other planets' currencies to fund a huge fortress in the Fantasy Zone. 
Opa-Opa is sent to stop the invading army and discover who is behind it. In the end, it turns out that the leader was none other than Opa-Opa's long lost father, a revelation that leaves Opa-Opa with mixed emotions"
"Fantasy Zone II: The Tears of Opa-Opa","","NTSC-U","United States of America","Sega of America, Inc.","Sega R&D2","1987-12-12","1","No","Action | Shooter","E - Everyone","Fantasy Zone II: The Tears of Opa-Opa is a 1987 Master System video game developed by Sega R&D2 and released by Sega of America in the USA on December 12, 1987.

Opa-Opa is at it again in this zany return to his original homeland some ten years later. Welcome to Fantasy Zone II where perils are great and rewards even greater. During your visit you'll discover that peace is at stake once again and those who threaten it are more cunning and wicked than before. So beware, the evil Blackhearts are near and they're not alone. Scores of unusual and seemingly innocent creatures will enthusiastically approach you. But don't be fooled. They're not here to help. They're henchmen for the dark powers of the Blackhearts. And they'll sabotage every chance you've got to protect the warp gates from total ruin. So fight valiantly, because just when you think you've made it, the Blackhearts will be waiting."
"Fantasy Zone: The Maze","","NTSC-U","United States of America","Sega of America, Inc.","Sega R&D2 | 																Whiteboard","1988-07-01","2","Yes","Action | Shooter","E - Everyone","The evil Menons have returned... in multi-level bases which are hidden in seven different planets! The brave Opa-Opa has been called to battle their evil threat. And joining him in the fight is his younger brother, Upa-Upa. Your Mission: Guide this brave team of brothers through level after level of treacherous mazes. Get the golden coins stolen by the Menon hoard and use them to purchase powerful weapons. The Fantasy Zone is counting on you! Don't let them down."
"Férias Frustradas do Pica Pau","","Region Not Set","","Tec Toy Indústria de Brinquedos S.A.","Tec Toy","1996-01-01","1","No","Platform","","Ferias Frustradas do Pica Pau is a 2D Platformer game, developed and published by Tec Toy, which was released in South America in 1996."
"FIFA International Soccer","","Region Not Set","","Electronic Arts","Tec Toy","1996-01-01","1","No","Sports","","Based on international teams (with fictional player names), their abilities in each skill area rated out of 10 to give the player an overall impression of how good they are. The options available follow the standard set: fouls and offsides can be toggled on and off, the match length can be set, and if the timer operates continuously, or only while the ball is in play. Gameplay privileges quick runs, short passes and blistering shots outside the penalty box, and set pieces are controlled by moving a box into the target area for the ball, and then passed, lobbed or kicked directly. On the tactical side, formations can be selected, with 5 different strategies also available (although not all of these combinations make sense) as can the team Coverage - the areas which defenders, midfielders and strikers cover."
"Fire & Forget II","","Region Not Set","","Titus Interactive, S.A..","Titus Software","1990-01-01","1","No","Action","","With FIRE & FORGET 2, prepare to experience the most extraordinary arcade game ever designed for a console! You will have to pilot the THUNDER MASTER II, capable of 850 horsepower on the road and able to convert itself into a genuine airborne attacker, both equipped with ionic phasers and missile launcher."
"Fire & Ice","Fire and Ice","Region Not Set","","Tec Toy Indústria de Brinquedos S.A.","Graftgold Ltd.","1993-01-01","1","No","Action | Platform","","The background story of Fire & Ice is quick to tell: A coyote (you) runs, throwing ice cubes, through various worlds. In the levels you must jump on platforms and kill your enemies. The enemies (for example, birds and penguins) can be shot with your ice cubes; they become frozen, so you smash them. Sometimes they leave part of a key behind after they're destroyed. The complete key, assembled from all the pieces, opens the door to the next world.

Released in South America"
"Flight of Pigarus","Mad Stalker","Other","","Columbus Circle","Family Soft","2018-12-04","1","No","Action | Shooter | Unofficial","Not Rated","The game is a score-attack shoot’em-up, which means that the main goal is to score as many points as you can within a strict time limit. The game saves the highest score for each of its modes. Additionally, replays of the runs that led to those highscores are saved, so you can watch them later and see where you might be able to improve."
"Flip Flap","","Other","","Self-Published","","2015-03-01","1","No","Action","Not Rated","This game is a port of the popular mobile phone game, Flappy Bird. I assume a lot of people have already played this, but if you haven't, the game is fairly simple: You control a bird (or in this version, Opa-Opa) and tap the screen (press 1 or 2) to flap your wings and go up a bit, but gravity will quickly pull you back down. The aim of the game is to fly through the small openings in an endless stream of pipes without touching a pipe or the floor. Each set of pipes you pass gives you 1 point. The physics of the game makes it quite challenging, and it is fun to compete with others for the top score."
"Forgotten Worlds","Lost Worlds","Region Not Set","","Capcom","Sega","1991-02-01","1","No","Shooter","","Forgotten Worlds features two characters known as The Nameless Ones, who both look like Arnold Schwarzenegger, one even has a mohawk. It's their job to rid the planet of the attacking aliens. 

Guiding your character around the screen as they fly with jet-packs, guns on full auto, you control a satellite which you rotate around your character for the direction in which your gun is firing. At the end of each level is a boss which needs to be killed to progress.

Enemies that have been killed drop money. At the end of every level is a shop where you can buy weapons, armour, items and first-aid packs."
"Fórmula 1","","Region Not Set","","Domark Group Ltd.","Teque London","1993-01-01","2","Yes","Racing","","Having an official license from FOCA, F1 attempts to replicate the 1993 Formula One season, providing 12 tracks roughly based on their real-life counterparts and seven constructors; Benetton, Ferrari, Ligier, Lotus, McLaren, Tyrrell and Williams. Producer Jim Tripp is also included as a driver in a special ""Domark"" team.

1993 champion Ayrton Senna is omitted due to licensing issues (likely thanks to Sega and its 1992 release of Ayrton Senna's Super Monaco GP II). That being said, racers are only differentiated in-game by a change in colour, and the player always races as him/herself under a generic ""SEGA"" banner.

F1 is notable because unlike earlier attempts at Formula One such as Super Monaco GP, it is able to simulate changes in height. This meant at the time it was one of the most realistic racers around."
"Frontier Force","","Other","","","","2025-04-23","1","No","Shooter | Unofficial","Not Rated","Frontier Force is a shoot'em up for the SEGA Master System/Mark III.

The Earth lies in ruins under alien occupation, a harsh reminder of our lost home. A fragile outpost, humanity's last hope, teeters on the brink of collapse.

A hero must rise to defend the outpost against relentless alien invaders. The fate of humanity rests on your actions, and the outcome is far from certain.

Features:

Colourful SEGA Master System graphics
5 stages, plus 2 bonus stages, each with different hazards
Mid bosses and HUGE end-stage bosses unique to each stage
6 different weapons
Over 40 unique enemies
Dynamic difficulty
Scoring mechanics to discover"
"Fushigi no Oshiro Pit Pot","Pit Pot: The Magical Castle","NTSC-J","","Sega","Sega","1985-12-14","2","No","Action | Puzzle","Not Rated","Fushigi no Oshiro Pit Pot is an Action game, developed and published by Sega, which was released in Japan in 1985."
"G-LOC: Air Battle","G-LOC","PAL","","Sega","Sega","1991-01-01","1","No","Flight Simulator","Not Rated","The game puts the player in a fighter plane, dog fighting other planes. Once the player takes too many hits or the game-timer runs out the game is over. The player earns more time and advances stages by achieving goals that are set each stage. The player initially starts with limited armament which is replenished by completing missions.

Players choose what targets to destroy, like ships, jet fighters, or tanks. Eventually, players will attack bosses such as War Balloon, the Bomber, and the final adversary, an enemy ace who uses the same plane as the player, except with enhanced durability and strength."
"Gaegujangi Kkachi","","Region Not Set","","Hicom Entertainment","HiCom","1993-08-21","1","No","Action","","Gaegujangi Ggachi is a platformer released in Korea in 1993 from the company HI-COM. The name of the game has been translated to mean ""Ggachi, a naughty boy."" It has also been translated as Mischevious Magpie. While the word Gachi means magpie (a bird) in Korea, in this case 까치 is used for the character's name. It is a popular character from the comic books of Hyeon-se Lee. Kkachi is famous for his first TV animation ""Tteodori Kkachi - Kkachi the wanderer"" 1987, based on the comic book of same name."
"Gain Ground","","Region Not Set","","Sega","Sanritsu","1991-01-01","2","Yes","Action","","Gain Ground became a sensation overnight as the newest human vs. Android competition. One day, though, the Mother Computer that controlled the androids went crazy and trapped spectators in the Coliseum. Join the group of skilled fighters who are trying to defeat the system, and save those innocent people from a fate worse than death!"
"Galactic Protector","","Region Not Set","","Sega","Sega","1988-02-21","2","No","Shooter","","Galactic Protector (ギャラクティックプロテクター) is a Sega Master System shoot-'em-up game developed and published by Sega. It stars Opa Opa of Fantasy Zone and Zillion fame, who must save various planets from enemies and debris hurtling towards them.

The game is built specifically for the Paddle Control, and therefore cannot be played on a standard Master System Control Pad. This also makes emulating the game tricky.

Like the Paddle Control itself, Galactic Protector was not released outside of Japan. It was released as part of the Fantasy Zone Complete Collection for the PlayStation 2, also Japan only."
"Galaxy Force","","PAL","United Kingdom of Great Britain and Northern Ireland","Sega","Sega","1989-01-01","1","No","Shooter","E - Everyone","CAUTION: FOUR MEGA POWER! Not double, not triple, but FOUR times the playing power of a regular cartidge. You get the hottest space combat, the baddest explosions, and the coolest sounds ever! Journey to four different planets, each with stunning but deadly landscapes. There's so many awesome enemies, you won't have time to stargaze!"
"Galaxy Force","","NTSC","United States of America","Activision","Sega R&D2","1989-10-01","1","No","Action | Shooter | Flight Simulator","E - Everyone","CAUTION: FOUR MEGA POWER! Not double, not triple, but FOUR times the playing power of a regular cartidge. You get the hottest space combat, the baddest explosions, and the coolest sounds ever! Journey to four different planets, each with stunning but deadly landscapes. There's so many awesome enemies, you won't have time to stargaze!"
"Game Box Série Esportes","","PAL","Brazil","Tec Toy Indústria de Brinquedos S.A.","Epyx","1996-06-01","2","No","Sports","E - Everyone","Game Box Série Lutas is a Sega Master System ""compilation"" released exclusively in Brazil. It includes Great Volley, Super Futebol II and Wimbledon"
"Game Box Série Esportes Radicais","","Region Not Set","","Tec Toy Indústria de Brinquedos S.A.","Epyx","1996-06-01","2","Yes","Sports","","Game Box Série Esportes Radicais is a Sega Master System ""compilation"" released exclusively in Brazil. It is merely a stripped down version of California Games, with everything removed apart from the surfing and BMX events."
"Game Box Série Lutas","","Region Not Set","","","","","1","No","Action","","Game Box Série Lutas is a Sega Master System ""compilation"" released exclusively in Brazil but also sold in Portugal in the final years of that system's life. It includes the Master System versions of ""Shinobi"", ""The Ninja"" and ""Kung Fu Kid"""
"Gangster Town","","NTSC-U","United States of America","Sega of America, Inc.","Sega R&D2","1987-08-01","2","Yes","Shooter","E - Everyone","The time is the wild 1920's. The place is a great American city that has been taken over by rampant crime. The corruption is led by cruel and cunning gangsters who have let fear and destruction loose in the city. You are the only hope for law and order to return. As a member of the FBI, you wear the badge of the bravest. Your mission: rid the city of these thugs. Armed with your machine gun and plenty of courage, you're dedicated to making gangsters a thing of the past. But it won't be easy. The streets are riddles with gunfire, the local nightclubs are now criminal hang-outs, and the waterfront's docks are in the grip of the most menacing crime-lover, Big Boss. It's you or them - good luck, you'll need it!"
"Gangster Town - (Product Display-Working Unit Only)","","NTSC-U","United States of America","Sega of America, Inc.","Sega R&D2","1987-08-01","2","No","Shooter","Not Rated","Ganster Town for Product Display-Working Unit Only, not For sale. These cartridges was used only for the Sega Master System Demo Kiosk in stores in the U.S"
"Gauntlet","","Region Not Set","","Sega","U.S. Gold Ltd.","1990-07-02","2","Yes","Action | Adventure","E - Everyone","Gauntlet has four playable fantasy-based characters; Thor the Warrior, Merlin the Wizard, Thyra the Valkyrie or Questor the Elf.

Each character has his or her own unique strength and weaknesses. For example, the Warrior is strongest in hand-to-hand combat, the Wizard has the strongest magic, the Valkyrie has the greatest armour and the Elf is the fastest in movement."
"Gemitas","","Other","","","","2018-03-27","1","No","Puzzle","Not Rated","""Gemitas is a Columns' clone for the Sega Master System featuring bigger graphics for the gem blocks and an endless game mode.

By Cyttorak"""
"General's Son","장군의 아들 | Janggun-ui Adeul","Region Not Set","","Daou Infosys Corp.","Daou Infosys Corp.","1992-01-01","2","No","Fighting","","The General's Son (Janggun-ui Adeul) is a 1-on-1 fighting game and based on the Korean gangster movie of the same name. Kim Du-han lost his mother at the age of eight, and he survives on the streets as a singing beggar. His natural-born fighting skills places him on the mean streets of Jongno with the kisaeng house Wumigwan at the center. He is soon recognized for his incredible strength and ability. He finds out through Shin Ma-jeok, the head of a student gang, that he is the son of General Kim Jwa-jin who fought against the Japanese army. Meanwhile, the Yakuzas expand their sphere of influence and try to take over the Jongno streets but Du-han protects the Korean vendors of Jongno and wins their respect. When the head of Wumigwan, Kim Gi-hwan is arrested, Du-han becomes the leader of the Jongno gang."
"George Foreman's KO Boxing","","Region Not Set","","Acclaim Entertainment, Inc.","Beam Software","1992-12-11","2","No","Fighting | Sports","E - Everyone","""Climb into the ring with George Foreman - the People's Champion - for the most realistic boxing action ever! Take on a roster of heavyweight contenders as you go for the World Championship. Pound your way to the title with a spectacular 'Big George' Super Punch! For the ultimate slug-fest go head-to-head with a friend using your Gear to Gear cable."
"Geraldinho","","Region Not Set","","Tec Toy Indústria de Brinquedos S.A.","Sega | 																Tec Toy","1995-04-01","1","No","Action","","Geraldinho is a retooled version of Teddy Boy, produced by Tec Toy and released exclusively in Brazil. The main character was replaced by ""Geraldinho"", a popular comics character created by Glauco Villas Boas, a famous brazillian illustrator and cartoonist, for children's section of the newspaper ""Folha de São Paulo"" called ""Folhinha"". This game was another attempt of Tec Toy to suit the brazilian children audience, using characters from popular comics, series and magazines and, even though people generally don't have the game in their top lists, everyone in Brazil who lived in the 90's remembers of it with much affection."
"Ghost House","","PAL","United Kingdom of Great Britain and Northern Ireland","Sega","Sega","1987-08-01","1","No","Platform","E - Everyone","Ghost House (ゴーストハウス) is a Sega Master System action platform game developed and published by Sega. An enhanced port of the company's 1982 Sega G80 arcade game Monster Bash, it was first released in Japan on the system's innovative Sega Card format in April 1986, and is generally considered superior to the original arcade version."
"Ghost House","","NTSC-U","United States of America","Sega of America, Inc.","Sega R&D2","1986-09-01","1","No","Platform | Horror","E - Everyone","The player controls Mick, a young vampire hunter out to destroy five vampires in each stage before proceeding to the next. Everything is out to stop Mick from completing this tasks and making his way out of the mansion. The player has to punch, or jump on, his enemies to defeat them. Arrows will be flying from either direction and will attempt to hit Mick on the head, and he must either duck or jump on them for extra points. Players can jump or touch lights to freeze everything on screen for a few seconds. Rather than punching, the player can collect a sword on the lower level by jumping on it as it flies past him."
"Ghost House - The Sega Card","","PAL","","Sega","Sega","1986-04-21","1","No","Platform","Not Rated","You play the role of Mick, and everything is going to stop you from completing these tasks and making you way out of the mansion. You just have to punch, or jump on, your enemies to defeat them. And arrows will be flying from either direction and will attempt to hit you on the head, and you must either duck or jump on them for extra points. You can jump or touch lights to freeze everything on screen for a few seconds. Rather than punching, you can collect a sword on the lower level by jumping on it as it flies past you. The sword is useful when you fight Dracula or getting rid of Fire Blowers."
"Ghostbusters","","NTSC","United States of America","Sega of America, Inc.","Compile | 																Sega R&D2","1987-05-01","1","No","Action | Strategy","E - Everyone","""Starting your own Ghostbusters business is tough. It takes a lot of money. A lot of equipment. And lots of hard work. But someone's gotta do it. Besides, look at the rewards. You get to drive some of the world's hottest cars. And play with the latest high-tech equipment. Like Super Ion Beams, Laser Confinement Systems and Image Intensifiers. You get to get closer than anyone's ever been to the ominous Marshmallow Man. And best of all, if you're lucky, you'll meet face to face with the ghost leader of the universe, Gorza. So if you're tired of your regular old job, why not sign on as a Ghostbuster? and find out what a real job is!"""
"Ghostbusters","","PAL","","Sega","Compile","1987-01-01","1","No","Action","Not Rated","""Starting your own Ghostbusters business is tough. It takes a lot of money. A lot of equipment. And lots of hard work. But someone's gotta do it. Besides, look at the rewards. You get to drive some of the world's hottest cars. And play with the latest high-tech equipment. Like Super Ion Beams, Laser Confinement Systems and Image Intensifiers. You get to get closer than anyone's ever been to the ominous Marshmallow Man. And best of all, if you're lucky, you'll meet face to face with the ghost leader of the universe, Gorza. So if you're tired of your regular old job, why not sign on as a Ghostbuster? and find out what a real job is!"""
"Ghouls'n Ghosts","","PAL","United Kingdom of Great Britain and Northern Ireland","Sega Europe","Arc System Works Co., Ltd. | 																Sega R&D2","1991-04-01","1","No","Action | Platform","E - Everyone","The gameplay for Ghouls 'n Ghosts is similar to that of Ghosts 'n Goblins. The player controls the knight Arthur, who must advance through a series of eerie levels and defeat a number of undead and demonic creatures in his quest to restore the souls stolen by Loki, including the soul of his lover, Princess Prin Prin. Along the way, Arthur can pick up a variety of weapons and armor to help him in his quest."
"Ghouls'n Ghosts (USA)","","NTSC","United States of America","Sega of America, Inc.","Arc System Works Co., Ltd. | 																Sega R&D2","1991-01-01","1","No","Action | Platform","E - Everyone","The gameplay for Ghouls 'n Ghosts is similar to that of Ghosts 'n Goblins. The player controls the knight Arthur, who must advance through a series of eerie levels and defeat a number of undead and demonic creatures in his quest to restore the souls stolen by Loki, including the soul of his lover, Princess Prin Prin. Along the way, Arthur can pick up a variety of weapons and armor to help him in his quest."
"Global Defense","","PAL","","Sega Europe","Sega R&D2","1988-04-01","1","No","Action | Shooter","E - Everyone","Earth is under attack! From secret bases hidden in the farthest reaches of the galaxy, deadly missiles have been sent to destroy your home planet. Earth needs a Champion, someone with courage... the skill to operate a Global Defense satellite... someone who is brave enough to fight a space battle with almost impossible odds. Earth needs you to take on the enemy in one of the meanest, toughest space battles ever! You've got the Global Defense Satellite and a supercharged laser cannon. Through ten waves of non-stop action, seek out and destroy the enemy missiles and satellites... zapping anything that gets in your way. Each wave is tougher. The risks, greater. Nobody said it would be easy. Are you ready for Global Defense?"
"Global Defense","SDI","NTSC-U","United States of America","Sega of America, Inc.","Sega R&D2","1988-03-01","1","No","Action | Shooter","E - Everyone","Players control a satellite and must destroy enemies by moving a crosshair over them and firing the satellite's weapons."
"Goblin Kart Rescue","","Other","","Self-Published","","2024-03-27","1","No","Racing","Not Rated","On no, the local heroes have kidnapped the goblin princess! It's up to Braker and Booster to save the day with their trusty karts!
Buckle up and race through exciting obstacle courses to free all the princesses in Goblin Kart Rescue!"
"Gokuaku Doumei Dump Matsumoto","極悪同盟 ダンプ松本","Region Not Set","","Sega","Sega","1986-07-21","2","No","Sports","","Villainy alliances, four teams of young Gals ...... is rampaging the world. The Power of proper technique, and a series of weapon attacks. Come on, who wants the champion belt?!"
