title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"Fire Suplex","3 Count Bout","Region Not Set","","SNK","SNK","1993-04-23","2","No","Fighting","Not Rated","Fire Suplex (ファイヤースープレックス), known as 3 Count Bout in the United States, is a wrestling arcade game released by SNK."
"Football Frenzy","","Region Not Set","","SNK","SNK","1992-02-21","2","No","Sports","","Football Frenzy takes the modern game of football, and tosses out all aspects of the game which don't deal directly with running the ball, throwing the ball, or hitting the guy with the ball. There are no real world teams to contend with, and no real world stats that matter aside from the game's score and the game's time. There are also no substitutions.

Football Frenzy uses the Neo Geo's sprite scaling capabilities to provide either panned out or close in views depending on the action going on. The game is played from a top down perspective, but tilted to an angle so player profiles are more easily visible. Only a small portion of the field is visible at any time; to aid in orientation the game provides both a wireframe field with the current viewable portion indicated on the bottom of the screen, and a bar with sliding coloring indicating the current ball position on the field."
"Frog Feast","ngfrog","Region Not Set","","","RasterSoft","2005-08-20","1","No","Action","Not Rated","Frog Feast is a homebrew game available on many platforms. It is a remake of the Atari 2600 game Frog Bog. The objective is catch flies as you jump from lily-pad to lily-pad."
"Galaxy Fight: Universal Warriors","Galaxy Fight","Region Not Set","","SNK","Sunsoft","1995-01-01","2","No","Fighting","","People have prayed to the gods, but the devil descends from the sky. Your mission is to defeat Felden Kryse, ruler of the underworld. The fantastic challenge ferociously unfolds on eight different planets. Screen image changes on-the-fly to zoom in and out based on how the battle unfolds. Use Dash to your utmost advantage, and speed through the field of infinity."
"Ganryu","Ganryu / Musashi Ganryuki","NTSC","","SNK","Visco Corporation","1999-01-01","2","No","Action | Fighting","Not Rated","On April 14, 1612, Musashi Miyamoto and Sasaki Kojir? dueled. Musashi had an opportunity to see Kojiro's sword sometime before the duel and knew of its long length, so Musashi made his sword even longer. When Musashi arrived on the beach for the duel, he jumped over a low strike of Kojiro's, reaching about a meter off the ground and came down on Kojiro's head with his heavy wooden sword. Kojiro lay dying on the sand and Musashi left without killing him. Some of Musashi's critics called Musashi a coward for not killing Kojiro, but Musashi was satisfied that Kojiro had been defeated, but Kojiro comes back from the dead to try to kill Musashi.

The game's selectable characters are swordsman Ganryu and his female counterpart Suzume. The mission of the game is to rescue Ganryu's girlfriend from an evil ninja. Players are armed with a sword and a grappling claw."
"Garou: Mark of the Wolves","Fatal Fury: Mark of the Wolves | garou","Region Not Set","","SNK","SNK","2000-02-25","2","No","Fighting","Not Rated","It's been several years since Geese Howard was defeated in a battle with Terry Bogard, a young man looking to avenge his father. Rather than looking to be saved from death after falling off his office balcony, Geese instead decided to die, and left behind his young son, Rock. Terry took Rock in and became like a big brother to him, raising the boy throughout his life.

Now Rock is a teenager, and Terry is a man in his 30s, and both are about to come together in a new clash...new faces and old come together for the greatest battle yet!"
"Ghost Pilots","","Region Not Set","","SNK","SNK","1991-07-01","2","No","Action | Shooter","","The gameplay is straightforward with elements similar to that of Capcom's 19XX games, but it is incredibly difficult even on the easiest difficulty level. Unlike most scrolling shooters, the vehicle is a seaplane instead of spaceship or airplane. As the in-game instructions indicate, move the joystick around to maneuver the seaplane. Press the A Button to fire bullets. The player can also hold the A button for a semi-automatic fire. Press the B Button to launch bombs from the inventory. The player starts with 3 bombs."
"Ghostlop","","Region Not Set","","SNK","Data East Corporation","1996-01-01","2","No","Puzzle","","Ghostlop is a Matching Puzzle game, developed and published by Data East, which was released in Japan in 1996.

Ghostlop is a head-to-head arcade style puzzle game featuring a unique mix of elements from Puzzle Bobble and Breakout, with a color-switching mechanic reminiscent of Silhouette Mirage and Ikaruga. 

You aim shots the same way as in Puzzle Bobble, but there are only two main colors of bubbles to destroy--or in this case ghosts. The A and B buttons determine whether your shot is red or blue. If your shot is the same color as the ghosts it hits, it will cut through them like in a bonus level of Alleyway. If it's the opposite color, it will bounce off without doing damage. You can switch as often as you like (even while the ball is bouncing around) so if there are a lot of red ghosts surrounded by a layer of blue ghosts, you could detach all of them from the top of the screen by throwing a blue shot to pass through the outer layer, switching to red to move through the middle, and then switching back to blue to pass out the other side, dropping the majority of the ghosts and putting a lot of garbage on your opponent's screen. As your ball bounces around you're free to move your character back and forth along the bottom of the screen, and you need to catch the ball when it comes back or suffer the penalty of having the pieces lower one notch. 

The action is fast-paced and smooth. The lighthearted characters and rockabilly music add a lot of charm that is missing from newer puzzle games like Lumines and Planet Puzzle League."
"Gunlord","","Region Not Set","","NG:DEV.TEAM","NG:DEV.TEAM","2012-03-26","1","No","Action | Platform","Not Rated","No overview is currently available for this title, please feel free to add one."
"Ironclad","ironclad | Iron Clad | Ironclad Brikinger Chotetsu | Chōtetsu Brikinger | Choutetsu Brikin'Ger | Choutetsu Brikin'ger - Iron clad","NTSC","","SNK","Saurus","1996-01-01","2","No","Shooter","Not Rated","Ironclad (known in Japan as Ch?tetsu Brikinger) is a shoot 'em up video game developed by Saurus for the Neo Geo CD video game console. If was never officially released in MVS cartridge form for arcades or outside of Japan.

In 1920, The Kingdom of Choppu, a small country situated on the banks of the Black Sea, is invaded by the neighbording ""Republic of Tekkamen"" - aka The Iron Masks.
The Choppuans have no army, no weapons. They are farmers who survive on the crops they cultivate. They are subjugated, and the ambitious Iron Masks begins a reign of terror, building huge arms factories on the once fertile land.

When all hope seems lost, a hero emerges. Ploting the mysterious ship ""Kuro Gane Naru Mono"" and accompained by a robotic ally, this herosets out to drive the Iron Maks from Choppu and the face of the earth. And that hero is you..."
"Jonas Indiana and the Lost Temple of RA","ltorb1","Region Not Set","","","Blastar","2005-07-17","1","No","Platform","","Jonas Indiana and the Lost Temple of Ra is a small homebrew platform game."
"Joy Joy Kid","Puzzled","NTSC-J","Japan","SNK","SNK","1991-07-01","2","No","Action | Puzzle","Not Rated","Once upon a time, the god of sun built a huge wall in the center of the ""man's village"" and the ""woman's village"" where they had been fighting for a long, long time. This caused even more trouble, in that the tower blocked all the sunlight to both villages. Rad and Am were sent to travel up the tower of sun full of various falling blocks. Capable of 2-player simultaneous drop-in play!"
"Karnov's Revenge","Karnov's Revenge / Fighter's History Dynamite","NTSC","","Data East Corporation","Data East Corporation","1994-03-17","2","No","Fighting","Not Rated","Fighter's History was probably the most blatant rip-off of Street Fighter 2 in history (hence the title). Lo and behold, Data East had the audacity to make a sequel a year after the release of the original, even after Capcom tried to sue them for ripping off SF2.

Fighter's History Dynamite (also known as Karnov's Revenge) is at least an improvement over the original. The sequel adds playable bosses (Clown and Karnov) and two new characters: Zazie & Yungmie. Besides a better selection of playable characters and some new backgrounds, the game itself really hasn't changed very much in terms of looks or gameplay.

While playing Karnov's Revenge, there's just no way to shake the feeling that this game is trying to be Street Fighter 2 with a different cast of characters. For the second time around, it doesn't offer any true innovation to the fighting game genre. Although, you could unlock a special fight against a bull if you beat the game without losing a single round, but who the hell would want to play this game for that long?"
"Kawasaki Fantasy Motocross","","NTSC","United States of America","","","1970-01-01","1","No","Racing","E - Everyone","racing"
"King of Gladiator","KOG","NTSC","","","","1997-01-01","2","No","Fighting | Unofficial","E10+ - Everyone 10+","King of Gladiator is a the King of Fighters '97 rom hack that ads 22 characters, including the orochi team, Orochi Leona, Orochi Yori, the final boss Orochi himself and a lot of other characters variations.

It's the most complete KOF '97 romhack released to date."
"King of the Monsters","kotm","Region Not Set","","SNK","SNK","1991-07-01","2","No","Fighting","Not Rated","King of the Monsters is a two player (or one player vs. computer) fighting game, in which the players take control of two gargantuan monsters (like Godzillas) and battle it out in different city locations.
The city gets gradually destroyed as the two creatures fight it out. The players can also interact with the scenery by picking up boats and such, to use as weapons against the other player."
"King of the Monsters 2","King of the Monsters 2 - The Next Thing","NTSC","","SNK","SNK","1992-06-19","2","No","Fighting","Not Rated","King of the Monsters 2 is a 2D wrestling/fighting game with three monsters for players to select. Once the monster selection is completed players must guide their monsters through a series of stages consisting of parts of various famous world cities. Each level consists of a short side-scrolling portion in which the player's monster must deal with things like attacking tanks and ships. At the end of the side scrolling portion the alien boss monster appears for a fight.

The buildings and vehicles in the stages sometimes give up certain items when destroyed. The best type to collect is the power-up icon; up to two of these can be collected to boost the monster's strength. There are also icons that make monsters move faster or slower, drain collected power-up levels, explode for damage, or just provide points. Accumulated power-up levels carry over into subsequent stages."
"Kizuna Encounter","","Region Not Set","","SNK","SNK","1996-11-06","2","No","Fighting","","The Kizuna Encounter system is similar to the Real Bout system. Notable additions include the tag system. Players have the ability to switch characters in game by pressing a special button while standing in a special zone. If a player is to lose one character, regardless of their other character's hit point, he or she loses the match. A roll system similar to the one used in The King of Fighters is also present in Kizuna Encounter."
"Knight's Chance","Knights Chance","NTSC","","SNK","SNK","2013-12-20","1","No","Role-Playing | Strategy | Board","T - Teen","The gamble is on...
Step foot into the Dark Realms and test your luck in four games of chance and skill. Are you coming back as a winner or will your soul be forever lost in the darkness?"
"Kraut Buster","","Region Not Set","","NG:DEV.TEAM","NG:DEV.TEAM","2018-12-27","2","Yes","Action | Platform","Not Rated","KRAUT BUSTER is a comical action Run'n'Gun shooting game made for the 16 bit system NEO·GEO.

MISSION

Europe, Krautland 1936

You are part of the glorious albeit infamous Kraut Buster corps.
Your goal is to defeat the evil dictator Dolph Edelwolf and rescue all chicks!

Play as either
John ""Küken"" Mallone, Jack ""Handsome"" Rowdy or Valeria ""Bona"" Bossa."
"Last Hope","","Region Not Set","","NG:DEV.TEAM","NG:DEV.TEAM","2006-07-10","1","No","Shooter","Not Rated","An evil empire from another galaxy is heading towards Earth. Barely 24 hours beforehand, they had penetrated the last line of defense in Earth's galaxy, the Arsion Laser Belt. Millions of innocent people perished in outer space colonies. 70% of earth's fleet was destroyed during first contact. Intelligence reports six days until their arrival. Conventional weapons cannot stop them. The last hope is in your hands: The Z-42 Warpstar. Warp into their territories and destroy their leader before they reach Earth"
"Last Resort","","Region Not Set","","SNK","SNK","1992-04-24","2","No","Shooter","","Last Resort is a 1-2 player horizontal shooter game where you pilot a spacecraft across horizontally scrolling cityscapes and wastelands, while destroying hordes of enemy spacecraft, either metallic or organic, including huge mid- and end-level guardians. Getting power-up pods provide the craft with a movable drone which can be charged up and fired or locked into position and used as an extra gun or 'battering ram'/shield. A clone of R-Type (both one and two), but with much improved graphics and sound"
"League Bowling","","Region Not Set","","SNK","SNK","1991-07-01","2","No","Sports","","League Bowling is an arcade game released in 1991 by SNK for the Neo Geo console and arcade systems. The game was unique in that it was the first arcade to put emphasis on bowling. The players control characters with red and blue hair and can selected balls from 9 to 16 pounds."
"Legend of Success Joe","","Region Not Set","","SNK","Wave Corp.","1991-08-30","2","No","Fighting | Sports","","Legend of Success Joe puts players in the role of Joe, a young boxer aspiring to make it up the ranks of the boxing world. But all is not well in Joe's world, and between boxing matches he may have to contend with street thugs out for his blood.

The game is viewed from a side 2D view, and Joe can move up and down within the backgrounds as well as forwards and backwards. Fighting consists of using the four basic boxing punches, the straight, the hook, the body blow, and the uppercut, to take opponents down. During boxing matches each boxer has three health bars on screen, with the second smaller than the first and the third smaller than the second. When a boxer's health bar is drained he gets knocked down, but can get back up. When the third health bar is drained that boxer is knocked out and loses the match."
"Magical Drop II","Magical Drop 2","Region Not Set","","SNK","Data East Corporation","1996-04-19","2","No","Puzzle","T - Teen","Magical Drop is played in a style and gameplay similar to Compile's (now Sega's) Puyo Puyo and Taito's Puzzle Bobble franchises; a ""stack"" of random colored bubbles descend from the top, and a player is defeated when a bubble hits the bottom. Bubbles can be picked up and dropped by the player's ""clown"" at the bottom, and are destroyed when three or more of the same color are put together on a single column. ""Chains"" are formed either when a single drop caused a chain reaction, or when more than one group of bubbles is destroyed in quick succession. The game is normally played with two players (one may be a computer opponent), and chains cause the opponent's stack to descend faster."
"Magical Drop III","","Region Not Set","","SNK","Data East Corporation","1997-04-25","2","No","Puzzle","","Magical Drop is played in a style and gameplay similar to Compile's (now Sega's) Puyo Puyo and Taito's Puzzle Bobble franchises; a ""stack"" of random colored bubbles descend from the top, and a player is defeated when a bubble hits the bottom. Bubbles can be picked up and dropped by the player's ""clown"" at the bottom, and are destroyed when three or more of the same color are put together on a single column. ""Chains"" are formed either when a single drop caused a chain reaction, or when more than one group of bubbles is destroyed in quick succession. The game is normally played with two players (one may be a computer opponent), and chains cause the opponent's stack to descend faster."
"Magician Lord","","NTSC-U","","SNK","ADK","1991-07-02","1","No","Action","Not Rated","Magician Lord puts you in charge of Elta, a wizard who has the task of collecting eight books of wisdom from the clutches of Az Atorse, the god of destruction. By collecting the right power-ups along the way, you can transform into different characters, including the Rajin, Samurai, Waterman, Shinobi, Poseidon, and Dragon Warrior. Each character has different abilities. There are eight areas in the game, and each stage ends with you trying to defeat both a guardian and the end-of-area boss (which are basically Atorse's incarnations). One of the first games that demonstrated the graphical abilities of the Neo-Geo."
"Mahjong Kyōretsuden","","NTSC-J","","SNK","SNK","1991-07-01","1","No","Sports","Not Rated","An arcade riichi mahjong game by SNK (and one of the few in the genre built for the Neo Geo), telling the tale of a mahjong enthusiast trying to make a living off of it.

Mahjan Kyoretsuden: Nishinihonhen (loosely translated to Mahjong Enthusiast Stories: West Japan) is a riichi mahjong (two-player variant) game developed and released by SNK for arcades (running Neo-Geo MVS hardware) and the Neo Geo AES, both versions exclusively in Japan, on April 26, 1990.

One of the four games launched with both arcade and home Neo Geo systems (alongside Baseball Stars Professional, Magician Lord, and NAM-1975), Mahjan Kyoretsuden is one of the few riichi mahjong games released for those systems (as well as one of the few games to utilize SNK's Mahjong Controller peripheral, alongside Minasan no Okagesamadesu! - Daisugorokutaikai, Bakatonosama Mahjong Manyuuki, and Janshin Densetsu: Quest of Jongmaster).

The game is known for its story mode (chronicling a mahjong enthusiast in his late 20s, customizable by the player, trying to make a living off of the game) and use of vocal modern enka music (essentially Japanese sentimental ballads). Unlike most arcade riichi mahjong games of the era, the game is not an erotic ""strip mahjong"" game (although it contains sexual themes), can only be played in single-player, includes memory card support for saving progress, and can optionally be played with the standard joystick and button layout.

It was later ported to the Neo Geo CD (as a launch title) on September 9, 1994. This version does not include vocal music."
"Matrimelee","Matrimelee / Shin Gouketsuji Ichizoku Toukon","NTSC","","SNK","Noise Factory","2002-05-01","2","No","Fighting","Not Rated","The king of certain country wants to find a worthy successor for the throne and the ideal husband for his little daughter (or a beautiful and strong woman for his older son). So he holds a fighting tournament where the prize is the hand of the princess and the throne succession.

Power Instinct: Matrimelee is a sequel to the obscure and lesser known Power Instinct series. The characters of Matrimelee range from incredibly strange (including two hobbit-granny sprite clones & a furry) to the I've-seen-you-somewhere-before stereotypes (complete with a cut & paste ninja, a generic native American, and your basic karate guy). Several characters from Rage of The Dragons also make a cross-over to the game.

In  Matrimelee, the staple super combo gauge is replaced with the ""Stress Gauge"". Unlike most combo gauges, the Street Gauge doesn't fill when players connect with attacks. Instead it fills when attacks are blocked and when damage is taken. This is to simulate the ""stress"" of not having your moves land, and/or the stress one may feel when punched in the face.  When the Stress Gauge fills up, a super combo can be performed. Characters also become invulnerable to attacks and will also interrupt combos.

In some stages, a referee will be standing in the background. Players can actually call him into the foreground and use him to attack their enemies... either sending the ref flying into the opponent, or using him as a human shield for opponent's projectiles.  A ""Bloodline Battle"" can also be initiated if two players taunt one after the other. When a Bloodline Battle begins, both characters move to the middle of the screen. Between them lowers a television screen which randomly shows different buttons (A,B,C,D). Which ever player hits the buttons first, their character will gain a free attack on the opponent."
"Metal Slug","Metal Slug - Super Vehicle-001","NTSC","","SNK","Nazca","1996-05-24","2","Yes","Action | Adventure | Shooter","T - Teen","In 2028, General Donald Morden launches an all-out, global attack against the Regular Army. With superior numbers and equipment, the Rebellion overwhelms the unsuspecting Regular Army troops easily. 

The attacks could have been countered effectively, or even prevented, should the high-ranking officials have listened to the Regular Army's intelligence community, which had been warning about all sorts of indications that the Rebellion could attack at any moment in decisive force. Unfortunately, the same officials decide to save their own skins and announce that it was the intelligence failure that led to such catastrophe, which the personnel serving in the intelligence community did not appreciate whatsoever. 

Meanwhile, Regular Army is pushed to near annihilation, with cities that it was suppose to be protecting in ruins. General Morden makes an announcement that all of the major cities around the world will be under his control within 170 hours, also adding that any resistance would be futile. 

The announcement certainly did not discourage a band of Regular Army soldiers attempt to salvage whatever they had left. Shortly after, a group named ""Resistants"" are formed by surviving members of the Regular Army and its researchers, who began to covertly convert the Metal Slug tank prototypes into combat-ready status in a hidden factory, hoping to launch a counter-offensive to regain what they had lost to the Rebellion. Morden just as quickly learns of this fact and attacks the plant, crushing the Resistants and capturing the tanks, putting an end to the counterattack even before it could begin. The vehicles are then scattered to prevent any ragtag Regular Army troops reclaiming them and using them to launch attacks. 

Seeing the Regular Army panic and crumble, 1st Lieutenant Marco Rossi of the Regular Army Peregrine Falcons special forces unit quickly unites remaining Regular Army units and begins a commando operation to reclaim the tanks. Fighting alongside him is Second Lieutenant Tarma Roving from the same unit. Their main objectives were to engage the Rebellion and neutralize its leader, General Morden, while reclaiming the Metal Slug tanks to aid them in battles. If the tanks could not be recaptured, then they would have to destroy them to prevent them from being used by the Rebellion. 

The player has to constantly shoot at a continual stream of enemies in order to reach the end of a level. At the end of each level, the player might confront a boss who is often considerably larger than regular enemies and takes many shots to defeat. On the way through the level, the player finds weapons upgrades and ""Metal Slug"" tanks that can be used not only as weapons but also as added defense.
The protagonists can perform melee attacks by using a knife and/or kicking. The player does not die for simply coming into contact with most enemies. Correspondingly, many of the enemy troops have melee attacks. Much of the game's scenery is destructible. Sometimes this reveals extra items or powerups, most of the time it simply results in collateral damage.

During the course of a level, the player encounters prisoners of war. If they are freed, the player can receive bonuses in the form of random items or weapons. The player receives a score bonus for freeing POWs at the end of the level; at this point the game shows the name and rank for each of the prisoners freed. If the player dies before the end of the level, the tally of freed POWs is restarted.
There are a total of six levels, with themes ranging from forests, garrisoned cities, snowy mountain valleys, canyons, and military bases."
"Metal Slug 2","Metal Slug 2 - Super Vehicle-001/II","NTSC","","SNK","SNK","1998-04-02","2","No","Action | Adventure | Shooter","Not Rated","General Morden, the antagonist from the first game is back once more with his army, bent on taking over the world. It is up to the Peregrine Falcon squad, who are now joined by two new characters: Eri Kasamoto and Fiolina Germi of the Sparrows Intelligence Unit, to save the day.
As the levels unfold, it turns out that Morden has allied with Martians to help facilitate his plans. In the final level of the game, the tables are turned when Morden comes under attack and is betrayed by his Martian allies and taken prisoner by them. An ad-hoc alliance is formed between the Peregrine Falcon squad and General Morden's army to combat the greater alien threat. After a long battle, they succeed in defeating the Martians' Mothership, driving them off the Earth. Morden seems to have fallen from the ship, strapped to a solid iron plate. While his soldiers celebrate, the plate loses its balance and crushes him."
"Metal Slug 3","mslug3","Region Not Set","","SNK","SNK","2000-06-01","2","No","Action | Adventure | Shooter","","The rebellion orchestrated by General Morden to bring about a new global regime is now ancient history, and order and peace has begun to return to the world. Morden, brought back into power, was attempting another coup d'état, but government forces got wind of the plot beforehand and pre-empted the impending assault.
Instrumental in squashing Morden's rebel forces, Marco and Tarma of the Peregrine Falcon Strike Force are ordered to lead the team after their earlier requests for resignation were denied. Although General Morden has been written off as ""missing"" by his followers, they have hidden themselves throughout the world, and Marco and Tarma's abilities and experience are seen as a necessity to destroy remaining rebel strongholds, one by one. Throughout the furious fighting against the holdouts, Marco and Tarma cannot help but suspect Morden's involvement in this new evil plan for world domination."
"Metal Slug 4","","NTSC-J","Japan","MEGA Enterprise Co., Ltd.","Brezzasoft | 																Mega Enterprise | 																Noise Factory | 																SNK Playmore","2002-07-19","2","No","Action | Shooter","T - Teen","One year after the events of Metal Slug 3, the world is trembling under the new threat of a mysterious but deadly cyber virus that threatens to attack and destroy any nation's military computer system. With Tarma and Eri unable to help due to their own assignments in the matter, Marco and Fio are called in to investigate the situation and are joined by two newcomers, Nadia and Trevor. In their investigation, the group discovers that a terrorist organization known as Amadeus is behind the nefarious plot and that they head into battle against Amadeus' forces, hoping to destroy the cyber virus before it gets the chance to wipe out the entire world's military computer system."
"Metal Slug 4 Plus","Metal Slug 4 Plus","NTSC","","SNK Playmore","SNK Playmore","2003-11-01","2","No","Action | Shooter | Unofficial","E10+ - Everyone 10+","This RomHack of Metal Slug 4 ads some new features, like being able to swap weapons by pressing ""D"" and a Thunder Cloud on every new life."
"Metal Slug 5","","Region Not Set","","SNK","SNK","2003-11-01","2","No","Action | Adventure | Shooter","T - Teen","A special disc that contains deep and intricate secrets about the Metal Slug project is stolen by a mysterious group called the Ptolemaic Army, whose specialty lies from within archaeological excavation and espionage. Marco and Tarma of the Peregrine Falcon Strike Force follow in hot pursuit against the group and in the process are joined by Eri and Fio of SPARROWS. Together once more, the quartet investigate the shrouded objective of the Ptolemaic Army."
"Metal Slug 5 Plus","Metal Slug 5 Plus","NTSC","","SNK Playmore","SNK Playmore","2004-11-01","2","No","Action | Shooter | Unofficial","E10+ - Everyone 10+","This RomHack of Metal Slug 5 ads some new features, like being able to swap weapons by pressing ""D"" and a Thunder Cloud on every new life."
"Metal Slug X","mslugx | Metal Slug X - Super Vehicle-001","NTSC","","SNK","SNK","1999-03-18","2","No","Action | Shooter","E - Everyone","A revised version of Metal Slug 2, titled Metal Slug X, was released on March 1999 for the Neo Geo MVS. It fixed problems with slowdown present in Metal Slug 2, and increased the difficulty. Metal Slug X also introduced a few new elements to the Metal Slug 2 game system. New weapons and items were added, such as the ""Iron Lizard"" and the ""Drop Shot"". The enemy placement and bosses were re-arranged as well."
"Minnasan no Okagesama Desu! Dai Sugoroku Taikai","Minasan","Region Not Set","","SNK","Monolith","1990-07-25","","No","","","No overview is currently available for this title, please feel free to add one."
"MIRACLE ADVENTURE","","NTSC-J","Japan","","","1970-01-01","2","No","Action","E - Everyone","No overview is currently available for this title, please feel free to add one."
"Multigame 161 IN 1","","Region Not Set","","","?","1970-01-01","1","Yes","Action | Adventure | Role-Playing | Puzzle | Racing | Fighting | Unofficial","E - Everyone","161 in 1 Cartridge Motherboard 161 in 1 MVS Cart NEO GEO MVS Multi Cartridge Cassette Jamma gameboy cartridge arcade

161 in 1 game cartridge work with console, neo geo cassette, the 161 in 1 cart suitable for the 1 slot mother board, contains 161 classical fighting games, much faster,stable and reliable."
"Multigame 161 in 1","","Region Not Set","","SNK","SNK","2018-06-25","2","Yes","Action | Adventure | Racing | Shooter | Fighting | Sports | Platform","Not Rated","Compilation 161 games of Neo Geo AES."
"Mutation Nation","","NTSC","","SNK","SNK","1992-04-22","2","No","Action | Fighting","Not Rated","The Slum... an area of town completely forgotten. No one could imagine the cruelness suffered by innocent people who were transformed into horrible mutant creatures by genetic experiments. They hovered everywhere and completely took control of the town.

Mutation Nation is a 1-2 player action game where you must control your hero and beat up any mutant that gets in your way, by either using your fists or one of four special attacks. A boss at the end of each area needs to be defeated if you want to proceed further through the game."
"NAM-1975","","Region Not Set","","SNK","SNK","1991-07-01","2","Yes","Action","","As a soldier, you and/or a friend must travel through Vietnam to stop the scientist and his world destroying laser machine. In the game, you must shoot enemy soldiers, tanks, helicopters, jeeps, and more by aiming the machine gun cursor and shooting at them. Within each location, you can pick up more powerful weapons such as machine guns and flame throwers, but these have a limited supply of ammunition. Pressing down on the joystick while running at the same time will cause your character to perform a somersault and be invincible for a second. At the end of every location, you will need to defeat a series of bosses, which are not the same every play. Cut-scenes are viewed in between locations, and contain dramatic digitized dialogue."
"Neo Drift Out: New Technology [PixelHeart]","","NTSC-J","","PixelHeart","Visco Corporation","2020-01-01","1","No","This is an arcade-style rallying game with a particular isometric view. To start, players chooses between three big Japanese rally-spec vehicles—the Mitsubishi Lancer, the Subaru Impreza, and the Toyota Celica—which vary in their Speed, Control, and Body stats.

In each racing stage, the player needs to get to the finish line in the shortest time possible. If the clock hits zero, the player loses and the game is over unless they can continue. While driving, the time is hindered by barrels, puddles, slippery ice, cones and other obstacles in the player's path. Even other cars driving can be an obstacle. Also the player has to keep straight when driving up slopes, or the car will swerve and crash. The player can gain more time if they make it through checkpoints in between the starting and finishing points. The player can also take shortcuts. Before making a turn, the player will always get an immediate warning on the screen with a voice saying which direction the player ought to turn and certain warnings.

Aside from the starting Practice stage, there are six other stages to be conquered: European, African, Snow Land, Southern Hemisphere, Scandinavian, and Great Britain.

 RacingGenre(s): Racing","Not Rated","This is an arcade-style rallying game with a particular isometric view. To start, players chooses between three big Japanese rally-spec vehicles—the Mitsubishi Lancer, the Subaru Impreza, and the Toyota Celica—which vary in their Speed, Control, and Body stats.

In each racing stage, the player needs to get to the finish line in the shortest time possible. If the clock hits zero, the player loses and the game is over unless they can continue. While driving, the time is hindered by barrels, puddles, slippery ice, cones and other obstacles in the player's path. Even other cars driving can be an obstacle. Also the player has to keep straight when driving up slopes, or the car will swerve and crash. The player can gain more time if they make it through checkpoints in between the starting and finishing points. The player can also take shortcuts. Before making a turn, the player will always get an immediate warning on the screen with a voice saying which direction the player ought to turn and certain warnings.

Aside from the starting Practice stage, there are six other stages to be conquered: European, African, Snow Land, Southern Hemisphere, Scandinavian, and Great Britain.

Genre(s): Racing"
"Neo Geo Cup '98: The Road to the Victory","","NTSC-J","Japan","SNK","SNK","1998-03-03","2","No","Sports","Not Rated","Neo Geo Cup '98: The Road to the Victory is a soccer video game based on the FIFA World Cup 1998, despite being released after the 1998 FIFA World Cup. It features 73 teams countries. Each team enters a ""Regional Qualifying Round Final"" where it plays a team it actually played in the 1998 FIFA World Cup qualification. For example: Spain would face Yugoslavia, an opponent it actually faced in its qualifying group. Or Italy would face Russia, an opponent Italy faced in the UEFA play-offs. If the player wins the opponent, it goes to a group much like the real life World Cup. In fact, the team faces opponents that were actually in its group. For Example: Mexico would face the Netherlands, Belgium and South Korea. It is a re-make of Super Sidekicks 3. However, animations and designs were exactly the same. The only difference is teams to reflect the World Cup, Kits again to reflect the World Cup, and players to resemble squads from the World Cup (Teams that did not qualify use line-ups from friendly games and qualifiers). It's slogan is ""We got the kick"".

Unlike its arcade counter-part, the Neo Geo version tries to be more of a soccer simulation game. Differences include the Neo Geo version more slowed down, and more realism added in shooting, passing, etc."
"Neo Geo X Mega Pack volume 1","","Region Not Set","","SNK","","2012-01-01","2","Yes","Action | Shooter | Fighting | Sports","Not Rated","No overview is currently available for this title, please feel free to add one."
"Neo Mr. Do!","","Region Not Set","","SNK","Visco Corporation","1997-06-26","2","No","Action | Puzzle","","Neo Mr. Do! is the Neo Geo adaptation of the 1982 arcade game Mr. Do!. Mr. Do is a clown, and he wants to harvest his orchard. He can beat a level by either collecting all the cherries in the level or by killing all the bad guys. Additionally, if Mr. Do can step on a trigger to cause the bad guys spelling EXTRA to appear, and then kills them all, he can progress to a timed bonus stage.

The game has a lot in common with the classic game Dig Dug. Mr. Do must tunnel through his orchard to get to the cherries, but as he creates tunnels he creates more avenues for the bad guys to travel through. There are small and large orange circular faces scattered throughout the boards. By tunneling under them and removing their supports Mr. Do can cause them to fall and break, exposing power-up items that can enhance Mr. Do in a variety of ways. If a falling orange block catches an enemy it's destroyed. But then again so is Mr. Do."
"Neo No Panepon","neonopon","Region Not Set","","","Blastar","2005-01-01","1","No","Puzzle","Not Rated","Neo no Panepon is a homebrew puzzle game. It is the prequel to Neo Puzzle League."
"Neo Pong","neopong","Region Not Set","","","NeoDev Corporation","2002-01-01","2","No","Sports","Not Rated","No overview is currently available for this title, please feel free to add one."
"Neo Thunder","neothndr","Region Not Set","","","Sebastian Mihai","2011-01-01","1","No","Shooter","Not Rated","Neo Thunder is a run of the mill space shooter. You move all over the screen shooting baddies and dodge the myriad of bullets headed your way."
"Neo Turf Masters","turfmast","Region Not Set","","SNK","Nazca","1996-03-01","2","No","Sports","Not Rated","Neo Turf Masters is a golf game that offers play in three different countries. You can play in the US, Germany, and Japan. There are 18 holes per course, just like in real life, which totals to 54 holes. The game features a two-player versus mode and three single player modes. You can choose from one of six different characters, who each have their own strengths and weaknesses. Like many other golf games, you use an accurate click type of play, where you click in an overhead map where you want to hit the ball, then adjust hook, slice, and power. In Versus mode, you can earn ""super-clubs"" that can only be used once. These can also be traded between friends."
