title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"Rhyme Rider Kerorican","","Region Not Set","","Bandai Co., Ltd.","NanaOn-Sha Co., Ltd.","2000-12-06","1","No","Music","","Rhyme Rider Kerorican (ライムライダー・ケロリカン?) is a music video game in the style of Vib-Ribbon, an earlier game developed by the same studio. The game's plot is quite simple involving the adventures of Kerorican, a female astronaut wearing kemonomimi-style frog-helmet, as she walks along accompanied by jazzy techno music. As Kerorican continues her walk, she encounters more and more enemies and obstacles. Kerorican must jump, duck, kick aside, or otherwise dodge these obstacles to progress and as she does so, the actions she takes add notes to the song such that the player's actions results in a generative melody. By successfully clearing strings of obstacles, Kerorican's combo count increases and this can result in a reward to the player of a crown that acts to skip the player over obstacles. This game is played with the WonderSwan Color held diagonally, the only game on the system to do so. This is why all text in the game is oblique.

The game has been criticized for difficulty of gameplay as timing and tricky button combinations often result in the player's death. The game also only contains 4 levels so replayability-value has also been considered a negative factor."
"Riviera: Yakusoku no Chi Riviera","","Region Not Set","","Bandai Co., Ltd.","Sting Entertainment","2002-07-12","1","No","Role-Playing","","Riviera: Yakusoku no Chi Riviera is a Role-Playing game, developed by Sting and published by Bandai, which was released in Japan in 2002."
"Rockman EXE N1 Battle","","Region Not Set","","Capcom","Inti Creates","2003-08-08","1","No","Role-Playing","","RockMan EXE N1 Battle is a Role-Playing game, developed by Inti Creates and published by Capcom, which was released in Japan in 2003."
"Rockman EXE WS","","Region Not Set","","Bandai Co., Ltd.","Capcom","2003-02-08","1","No","Platform","","RockMan EXE WS is an Action game, developed by Capcom and published by Bandai, which was released in Japan in 2003.



Like Mega Man Network Transmission, Rockman EXE WS is a side-scrolling, platform-based video game. The gameplay mainly consisted of shooting enemies and jumping through obstacles and platforms.

As the game begin, players are given mission briefing through cutscenes. In the cutscenes there will be conversations between MegaMan and other character, which will explain players about the background of the mission.

After the briefing, players are brought to a screen that shows a list of chips[jargon] the players have gained while playing and four boxes. By selecting a chip from the list, players choose which of the four boxes the chip will go into.

Once chips are selected and the stage begins, players may use the chips by pressing the Y buttons on the console. Unlike the Mega Man Battle Network games, some chips can be used multiple times, or replace the Mega Buster attack (such as Wide Sword. Chips can be found lying in stage or by defeating enemies.

As players battle through the level, the stage splits into two paths. Both paths lead to a different boss, which will be fought depending on player's completion percentage."
"Romancing SaGa","ロマンシング サ・ガ","Region Not Set","","Squaresoft","Squaresoft","2001-12-20","1","No","Role-Playing","Not Rated","A thousand years ago, Saruin was imprisoned. Now the barriers that contain him are weakening, and his foreboding shadow threatens to swallow the world of Mardias once again. Who will rid the world of Saruin's scourge? A mysterious minstrel appears and guides the group to adventure, at times shielding them from adversity. Occasionally, the minstrel forces grave choices upon them, which change their world and twist the plots they encounter. Romancing SaGa reclaims the renowned features of the series and boasts all new elements enhancing gameplay, bringing the player even deeper into the story. The free-roaming scenario system gives gamers a choice of eight intriguing playable characters, each with their own unique adventures and individual goals. Depending on the character and actions chosen, the plot and the subsequent events differentiate dramatically. This free-roaming scenario system promises the ultimate in open-ended adventure."
"Run=Dim: Return to Earth","","Region Not Set","","Digital Dreams","Digital Dream","2002-02-07","1","No","Shooter","","Run=Dim: Return to Earth is an Action game, developed and published by Digital Dream, which was released in Japan in 2002."
"Saint Seiya: Ougon Densetsuhen Perfect Edition","","Region Not Set","","Bandai Co., Ltd.","Tose Co., Ltd.","2003-07-31","1","No","Role-Playing","","Saint Seiya: Ougon Densetsuhen Perfect Edition is a Role-Playing game, developed by TOSE and published by Bandai, which was released in Japan in 2003."
"SD Gundam Eiyuuden: Kishi Densetsu","","Region Not Set","","Bandai Co., Ltd.","Bandai Co., Ltd.","2001-03-15","1","No","Role-Playing","","SD Gundam Eiyuuden: Kishi Densetsu is a Role-playing game, developed and published by Bandai, which was released in Japan in 2001."
"SD Gundam Eiyuuden: Musha Densetsu","","Region Not Set","","Bandai Co., Ltd.","BEC Co., Ltd.","2001-03-15","1","No","Role-Playing","","SD Gundam Eiyuuden: Musha Densetsu is a Role-Playing game, developed by Bec and published by Bandai, which was released in Japan in 2001."
"SD Gundam G Generation: Gather Beat 2","SDガンダムGGENERATION GATHER BEAT 2","Region Not Set","","Bandai Co., Ltd.","Vanguard Works","2001-06-14","1","No","Strategy","Not Rated","A completely new original story that incorporates sub-stories of various Gundam works based on the story from Jaburo of First Gundam to Z Gundam. Over 1000 recorded events! A total of about 200 mobile suits will appear! The graphics of all mobile suits are also newly rendered from polygon data, and the texture of metal that does not seem to be a portable game machine is realistically reproduced. Animation has also been enhanced, allowing you to experience more dynamic battles. Of course, you can also download characters, units, items, and extra maps using Wonder Gate."
"SD Gundam G Generation: Mono-Eye Gundams","SDガンダムGGENERATION モノアイ ガンダムズ","Region Not Set","","Bandai Co., Ltd.","Vanguard Works","2002-09-26","1","No","Strategy","Not Rated","The main character, Sig Wedner, met Sera Ixperi and Ein Levi during the One Year War. Sera and Ain are assigned as new types from the Flanagan organization to Sig's unit that belonged to Zeon. As Sig continued to fight hard with them, he gradually became more and more attracted to Serra. However, after the battle of A Baoa Qu, the final battlefield of the One Year War, Ain suddenly betrayed, Sig was seriously injured, his troops were destroyed, and Sera became cosmic algae. U.S. C. 0087. As the days passed, Sig, who survived, entered Eugo and continued to chase after Ein, who is now his enemy. WonderSwan version ""SD Gundam G GENERATION"" 3rd work. This time, the rule-breaking Gundam type ""Syscoud"" equipped with a mono eye has finally arrived! The ID command system that draws out the individuality of the character and fights will become more diverse, and the charm of the character with a strong feeling can be maximized. The total number of events is over 700! Events that reproduce the original and events between unexpected characters are also available. No matter how many times you play, you won't run out of play, such as story branching. Communication battles are also developed in a multiple battle format that combines a 3 to 3 stack battle unique to WonderSwan and a team battle."
"SD Gundam: Operation U.C.","SDガンダムOPERATION U.C","Region Not Set","","Bandai Co., Ltd.","Bandai Co., Ltd.","2002-02-16","1","No","Shooter","Not Rated","A scrolling action game that anyone from those who do not know the story of Gundam to those who are familiar with everything can easily play. The base of the story is ""Gundam"", ""Z Gundam"", and ""Gundam ZZ"", each of which can be played independently. There are two types of games, the ""ground stage"" where you can enjoy deep battles and the ""space stage"" where you can enjoy speedy battles. In addition, with cable battle support, you can now play in two types of battle modes: ""battle action mode"" in which players fight directly one-on-one, and mobile suit battle ""survival mode"" in which battles continue until the player's physical strength is exhausted."
"Self Produce","Project E-Force | E-Force | Judgement Silversword III","Other","","Self-Published","","2006-01-01","1","No","Action | Shooter","Not Rated","Yet another shooter from M-KAI, the developers of Judgement Silversword and Cardinal Sins. After two abortive attempts to develop the game under the title Project E-Force, the game wasn't finally finished until 2006, long after the WonderSwan had been abandoned as a commercial platform. As a result, the game is by far the most graphically complex of the series, with animated, scrolling backdrops and pseudo-sprite rotation for bosses. This game's approach is more around weapon power-ups a la the Raiden series than were the first two games, so it has quite a different feel. Clearly, though, if you've enjoyed their other games, a must-play."
"Senkaiden Ni: TV Animation Senkaiden Houshin Engi Yori","","Region Not Set","","Bandai Co., Ltd.","Graphic Research Co., Ltd.","2000-12-21","1","No","Role-Playing","","No overview is currently available for this title, please feel free to add one."
"Shaman King: Asu e no Ishi","","Region Not Set","","Bandai Co., Ltd.","Graphic Research Co., Ltd.","2002-08-29","1","No","Action | Adventure","","Shaman King: Asu e no Ishi is an Action Adventure game, developed by Graphic Research and published by Bandai, which was released in Japan in 2002."
"Soroban Gu","","Region Not Set","","Kaga Tech","Mechanic Arms","2000-12-09","1","No","Puzzle","","Soroban Gu is a Puzzle game, developed by Mechanic Arms and published by Kaga Tech, which was released in Japan in 2000."
"Space Battle Ship Yamato Uchu Senkan","","NTSC-J","Japan","Bandai Co., Ltd.","Bandai Co., Ltd.","2001-03-14","1","No","Strategy","E10+ - Everyone 10+","Uchū Senkan Yamato on the WonderSwan Color is an adaptation of the anime series of the same name, also known as Space Battleship Yamato and Star Blazers.

It adapts the story of the original 1974 television series: in 2199, the Earth lies under siege by aliens from Gamila. The surface of the planet has become uninhabitable through bombardment by radioactive meteorites, so the surviving humans live underground. Hope arrives with a message from the planet Iscandar. If humans can somehow travel to Iscandar, they might acquire a device that can cleanse the planet of the radioactive damage. So from the husk of the Japanese WWII battleship Yamato, a powerful new spaceship is built that can fight through the Gamilan blockade and reach Iscandar. Time is of the essence, though: within a year, the built-up radiation will have killed everyone on Earth."
"Star Hearts: Hoshi to Daichi no Shisha","","Region Not Set","","Bandai Co., Ltd.","Bandai Co., Ltd.","2001-09-27","1","No","Role-Playing","","Star Hearts: Hoshi to Daichi no Shisha is a Role-Playing game, developed and published by Bandai, which was released in Japan in 2001."
"Star Hearts: Hoshi to Daichi no Shisha: Taikenban","","NTSC-J","Japan","Bandai Co., Ltd.","Bandai Co., Ltd.","2001-01-01","1","No","Action | Role-Playing","Not Rated","This is a trial version of Star Hearts: Hoshi to Daichi no Shisha that was distributed by Famitsu Reader. 1,000 copies were only obtained through a lottery."
"Super Robot Taisen Compact 3","","Region Not Set","","Banpresto Co., Ltd.","Banpresto Co., Ltd.","2003-07-17","1","No","Strategy","","Super Robot Taisen Compact 3 is a Strategy game, developed and published by Banpresto, which was released in Japan in 2003."
"Super Robot Taisen Compact for WonderSwan Color","","Region Not Set","","Bandai Co., Ltd.","Tose Co., Ltd.","2001-12-13","1","No","Strategy","","Super Robot Taisen Compact for WonderSwan Color is a Strategy game, developed by TOSE and published by Banpresto, which was released in Japan in 2001."
"Terrors 2","","Region Not Set","","Bandai Co., Ltd.","Megas","2000-12-21","1","No","Adventure","","Terrors 2 is an Adventure game, developed by Megas and published by Bandai, which was released in Japan in 2000."
"Tetris","","Region Not Set","","Vanguard Games","Vanguard Games","2002-04-18","1","No","Puzzle","","Your pulse quickens. Beams, boxes, zig-zags and ""L"" shaped building blocks drop relentlessly down a narrow passage. You quickly spin, shift, and align the shapes then slide them in for a perfect fit. It's challenging and the pace is demanding. But satisfaction comes as you position each block neatly into place."
"Tonpuso","","Region Not Set","","Bandai Co., Ltd.","Bandai Co., Ltd.","2001-06-28","","No","Sports","","Tonpuso is a Miscellaneous game, developed and published by Bandai, which was released in Japan in 2001."
"Tonpuusou","","Region Not Set","","Bandai Co., Ltd.","Bandai Co., Ltd.","2001-06-28","2","No","Puzzle","","No overview is currently available for this title, please feel free to add one."
"Uchuu Senkan Yamato","","Region Not Set","","Bandai Visual","Tom Create","2001-02-08","1","No","Strategy","","Uchuu Senkan Yamato is a Strategy game, developed by Tom Create and published by Bandai Visual, which was released in Japan in 2001."
"Ultraman: Hikari no Kuni no Shisha","","Region Not Set","","Bandai Co., Ltd.","Tom Create","2001-06-21","","No","Fighting","","Ultraman: Hikari no Kuni no Shisha is an Action game, developed by Tom Create and published by Bandai, which was released in Japan in 2001."
"Wild Card","","Region Not Set","","Squaresoft","Squaresoft","2001-03-29","1","No","Role-Playing","","Wild Card is a Role-Playing game, developed and published by SquareSoft, which was released in Japan in 2001."
"With You: Mitsumete Itai","","Region Not Set","","Cocktail Soft","Shall Luck Plus","2001-01-25","1","No","Adventure","","With You: Mitsumete Itai is an Adventure game, developed by Shall Luck Plus and published by Cocktail Soft, which was released in Japan in 2001."
"With You: Mitsumete Itai (Limited Edition)","","Other","Japan","","","2001-01-25","1","No","Adventure","Not Rated","No overview is currently available for this title, please feel free to add one."
"Wizardry Scenario #1: Proving Grounds of the Mad Overlord","","Region Not Set","","Bandai Co., Ltd.","Sting Entertainment","2001-03-01","1","No","Role-Playing","","Are you ready to step into the world of Wizardry? Unmatched by any other fantasy role-playing game, the Wizardry Gaming System allows for unlimited combinations of strategies and tactics, so that each quest into the Maze is always fresh and interesting.

Proving Grounds of the Mad Overlord is the first Wizardry scenario. Starting in the Castle, you assemble one to six adventurers to explore the magic and mystery of the ten-level 3-D Maze. Your characters may be one of five races and eight professions, each with strengths and weaknesses.

Under your command, brawny warriors, frail magis, pious clerics, and nimble thieves accumulate experience and treasure. As your characters gain experience, they develop greater capabilities to become even better adventurers, allowing them to venture deeper into the Maze.

Be wary! The treacherous Maze has some tricks and traps of its own. Hundreds of monsters, many with magical powers equal to your own; pits; chutes; rotating rooms; teleporters; special one-of-a-kind surprises; and much more will keep you on your toes for many hours of fun. May luck and good fortune be your companions!"
"Wonder Classic","","Region Not Set","","Bandai Co., Ltd.","Yoshidayama Workshop","2001-01-18","1","No","Sports","","Wonder Classic is a Sports game, developed by Yoshidayama Workshop and published by Bandai, which was released in Japan in 2001."
"X: Card of Fate","","Region Not Set","","Bandai Co., Ltd.","Bandai Co., Ltd.","2002-06-27","2","No","Strategy","","X: Card of Fate is a Strategy game, developed by Access and published by Bandai, which was released in Japan in 2002."
"Xi (sai) Little","","Region Not Set","","Bandai Co., Ltd.","MBI","2001-12-20","2","No","Puzzle","","XI (sai) Little is a Puzzle game, developed by MBI and published by Bandai, which was released in Japan in 2001."
