id,title,region,release_date,platform,detail_url
"382","Super Spy Hunter","NTSC-U","1992-02-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=382"
"27304","Super Star Force: Jikūreki no Himitsu","1986-11-11","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27304"
"27306","Super Star Pro Wrestling","1989-12-09","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27306"
"2124","Super Team Games","1988-11-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=2124"
"127878","Super Tilt Bro","Other","2024-06-12","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=127878"
"75508","Super Tilt Bro.","Other","2019-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=75508"
"2125","Super Turrican","1993-07-22","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=2125"
"124334","Super Wario bros. 3","NTSC","2007-02-11","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=124334"
"27305","Super Xevious: GUMP no Nazo","1986-09-19","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27305"
"82738","Superman","NTSC-J","1987-12-30","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=82738"
"2790","Superman","1987-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=2790"
"26512","Superman (Beta)","2009-04-26","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=26512"
"82540","Superspike Vball (Lejespil)","1989-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=82540"
"75995","Supervision 110-in-1","1991-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=75995"
"126735","Swamp Thing","NTSC","1970-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=126735"
"1459","Swamp Thing","1992-12-08","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1459"
"27307","SWAT: Special Weapons and Tactics","1987-09-11","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27307"
"19039","Sweet Home","1989-12-15","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=19039"
"112659","Sweet Home (Timewalk Games)","NTSC","2012-08-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=112659"
"1460","Sword Master","1992-01-07","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1460"
"80543","Swords and Runes","2014-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=80543"
"81088","Swords and Runes III","2020-11-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=81088"
"101836","Swords and Runes III","Other","2016-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=101836"
"2126","Swords and Serpents","1990-08-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=2126"
"113518","Sydney Hunter and the Mayan's Revenge","NTSC","2014-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=113518"
"1420","Taboo: The Sixth Sense","1989-04-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1420"
"1891","Tag Team Match: M.U.S.C.L.E.","1986-10-29","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1891"
"110557","Tag Team Pro-Wrestling","NTSC-J","1986-02-04","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=110557"
"1421","Tag Team Wrestling","1986-10-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1421"
"108641","Tag Team Wrestling [5 Screw]","NTSC","1986-10-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108641"
"2128","Tagin' Dragon","1989-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=2128"
"85493","Tailgate Party","2017-06-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=85493"
"85494","Tailgate Party Limited Edition","2017-06-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=85494"
"24935","Taito Chase H.Q.","1989-12-08","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=24935"
"27308","Taito Grand Prix: Eikou heno License","1987-12-18","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27308"
"27309","Taiyou no Yuusha Fighbird","NTSC","1992-01-11","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=27309"
"22191","Takahashi Meijin no Bōken Jima IV","NTSC-J","1994-06-24","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=22191"
"53062","Takahashi Meijin no Bouken Jima","NTSC-J","1986-09-12","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=53062"
"53061","Takahashi Meijin no Bouken Jima II","1991-04-26","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=53061"
"53060","Takahashi Meijin no Bouken Jima III","1992-07-31","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=53060"
"21078","Takahashi Meijin no Bug-tte Honey","1987-06-05","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=21078"
"40449","Takeda Shingen","1988-03-28","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40449"
"53057","Takeda Shingen 2","1989-08-21","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=53057"
"48339","Takeshi no Chousenjou","1986-12-10","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=48339"
"40871","Takeshi no Sengoku Fuuunko","1988-11-25","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40871"
"11933","Talking Super Jeopardy!","NTSC-U","1990-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=11933"
"40872","Tamura Mitsuaki no Mahjong Seminar","1990-09-21","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40872"
"40873","Tanigawa Kouji no Shogi Shinan II: Meijin e no Michi","1988-03-18","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40873"
"40874","Tanigawa Kouji no Shogi Shinan III","1989-09-14","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40874"
"108754","Tanikawa Koji no Shogi Shinan III","NTSC-J","1989-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108754"
"40875","Tantei Jinguuji Saburou: Toki no Sugiyuku Mama ni","1990-09-28","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40875"
"40603","Tantei Jinguuji Saburou: Yokohamakou Renzoku Satsujin Jiken","1988-02-26","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40603"
"40604","Tao","1989-12-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40604"
"113517","TapeDump","NTSC","2011-07-15","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=113517"
"95702","Tapeworm Disco Puzzle","NTSC","2021-11-05","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=95702"
"102741","Tapeworm Disco Puzzle [Blue Cartridge]","NTSC","2021-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=102741"
"2129","Target: Renegade","1990-07-15","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=2129"
"40877","Taro's Quest","1989-03-28","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40877"
"40606","Tasac","1992-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40606"
"27313","Tashiro Masashi no Princess ga Ippai","1989-10-27","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27313"
"26516","Tatakae! Chou Robot Seimeitai Transformers: Convoy no Nazo","NTSC-J","1986-12-05","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=26516"
"27314","Tatakae!! Ramen-Man: Sakuretsu Choujin 102 Gei","1988-08-10","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27314"
"113516","TBAS Interpreter V1","NTSC","2018-04-12","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=113516"
"2130","Tecmo Baseball","1989-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=2130"
"1383","Tecmo Bowl","NTSC-U","1989-02-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1383"
"108767","Tecmo Bowl [TM Label]","NTSC","1989-02-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108767"
"102829","Tecmo Bowl 78","NTSC","1989-02-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=102829"
"123491","Tecmo Bowl 97","NTSC-U","1997-02-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=123491"
"2131","Tecmo Cup Soccer Game","1992-09-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=2131"
"2132","Tecmo NBA Basketball","1992-11-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=2132"
"1905","Tecmo Super Bowl","NTSC-U","1991-12-12","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1905"
"61643","Tecmo Super Bowl 2013","2012-09-03","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=61643"
"50349","Tecmo Super Bowl 2014","2013-09-05","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=50349"
"50348","Tecmo Super Bowl 2015","2014-09-03","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=50348"
"50347","Tecmo Super Bowl 2016","2015-09-10","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=50347"
"50346","Tecmo Super Bowl 2017","2016-09-08","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=50346"
"50345","Tecmo Super Bowl 2018","2017-09-09","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=50345"
"61282","Tecmo Super Bowl 2019","2018-09-06","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=61282"
"68430","Tecmo Super Bowl 2020","2019-09-05","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=68430"
"93554","Tecmo Super Bowl 2021","Other","2021-02-06","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=93554"
"93555","Tecmo Super Bowl 2022","Other","2021-09-09","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=93555"
"122009","Tecmo Super Bowl 2023","NTSC","2023-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=122009"
"118573","Tecmo Super Bowl 2024","NTSC","2023-09-08","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=118573"
"82078","Tecmo Super Bowl Alltime Greats","1991-12-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=82078"
"82083","Tecmo Super Bowl Dynasties Time Machine","2008-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=82083"
"82084","Tecmo Super Bowl NCAA Alumni","2003-01-04","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=82084"
"120537","Tecmo Super Bowl Redux 4.0","NTSC","2022-11-18","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=120537"
"93560","Tecmo Super Bowl: Gold","Other","2016-08-17","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=93560"
"93558","Tecmo Super Bowl: Unrivaled","Other","2016-03-17","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=93558"
"2133","Tecmo World Cup Soccer","1991-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=2133"
"1422","Tecmo World Wrestling","1990-04-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1422"
"99198","Teenage Mutant Ninja Turtles","NTSC-J","1990-12-07","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=99198"
"383","Teenage Mutant Ninja Turtles","NTSC-U","1989-06-25","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=383"
"93173","Teenage Mutant Ninja Turtles - Donatellos Destiny","NTSC","2016-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=93173"
"126706","Teenage Mutant Ninja Turtles 2: The Manhattan Project","NTSC-J","1991-12-13","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=126706"
"1427","Teenage Mutant Ninja Turtles II: The Arcade Game","NTSC-U","1990-12-14","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1427"
"1428","Teenage Mutant Ninja Turtles III: The Manhattan Project","NTSC-U","1992-02-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1428"
"2134","Teenage Mutant Ninja Turtles: Tournament Fighters","1994-02-24","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=2134"
"101837","Temple Dilemma","Other","2019-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=101837"
"53052","Tenchi o Kurau","1989-05-19","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=53052"
"31003","Tenchi wo Kurau II: Shokatsu Koumei Den","NTSC","1991-04-05","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=31003"
"40878","Tenka no Goikenban: Mito Koumon","1987-08-11","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40878"
"27315","Tenkaichi Bushi: Keru Naguuru","1989-07-21","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27315"
"103201","Tennis","NTSC-J","1984-01-14","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=103201"
"384","Tennis","NTSC","1985-10-18","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=384"
"108538","Tennis [5 Screw]","NTSC","1985-10-18","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108538"
"108831","Tennis [Square Box]","PAL","1986-09-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108831"
"27316","Terao no Dosukoi Oozumou","1989-11-24","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27316"
"2135","Terminator 2: Judgment Day","1991-01-15","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=2135"
"10863","Terra Cresta","1986-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=10863"
"95230","Tesla Vs Edison","NTSC","2018-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=95230"
"27317","Tetrastar: The Fighter","1991-05-24","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27317"
"1424","Tetris","NTSC-U","1989-11-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1424"
"40889","Tetris (Bullet Proof Software)","1988-12-22","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40889"
"25703","Tetris (Tengen)","1989-05-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=25703"
"2136","Tetris 2","NTSC-U","1993-10-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=2136"
"40879","Tetris 2 + BomBliss","1991-12-13","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40879"
"82763","Tetris Flash","NTSC-J","1993-09-21","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=82763"
"82450","Tetris Zero (2 Player Hack)","2013-04-16","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=82450"
"40880","Tetsudou-Oh","1987-12-12","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40880"
"27318","Tetsuwan Atom","1988-02-26","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=27318"
"1048","The Addams Family","1992-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1048"
"120418","The Addams Family","PAL-B","1992-12-30","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=120418"
"1502","The Addams Family: Pugsley's Scavenger Hunt","1993-08-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1502"
"71377","The Adventure Island Part II Two (PAL)","1991-02-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=71377"
"327","The Adventures of Bayou Billy","1988-08-12","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=327"
"25939","The Adventures of Dr. Franken","PAL","1992-12-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=25939"
"1293","The Adventures of Gilligan's Island","1990-07-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1293"
"93365","The Adventures of Panzer","Other","2021-07-09","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=93365"
"104155","The Adventures of Panzer 2","NTSC","2022-08-29","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=104155"
"106665","The Adventures of Panzer: DMuscles","Other","2022-08-28","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=106665"
"1611","The Adventures of Rad Gravity","1990-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1611"
"1532","The Adventures of Rocky and Bullwinkle and Friends","1992-02-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1532"
"106689","The Alfonzo Game","Other","2018-01-29","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=106689"
"96035","The All New? Punch-Out!!","NTSC","2008-01-11","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=96035"
"101448","The Arm Wrestling Classic","Other","2022-05-19","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=101448"
"106685","The Banketh","Other","2017-03-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=106685"
"334","The Bard's Tale","1991-11-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=334"
"26349","The Bard's Tale II: The Destiny Knight","1992-01-25","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=26349"
"385","The Battle of Olympus","1990-03-28","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=385"
"107195","The Beatles: Adventures in Pepperland","Other","2021-11-09","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=107195"
"76061","The Black Bass","NTSC","1987-02-06","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=76061"
"1650","The Black Bass","1989-09-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1650"
"1652","The Blue Marlin","NTSC","1992-07-08","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1652"
"1039","The Blues Brothers","NTSC","1992-09-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1039"
"1657","The Bugs Bunny Birthday Blowout","NTSC","1990-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1657"
"1658","The Bugs Bunny Crazy Castle","1989-08-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1658"
"11767","The California Raisins: The Grape Escape","1990-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=11767"
"1672","The Chessmaster","1990-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1672"
"128748","The Cowlitz Gamers' Adventure Trilogy","NTSC","2020-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=128748"
"99076","The Cowlitz Gamers' Lost Adventure","Other","2021-06-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=99076"
"121577","The Crow","NTSC","2020-03-04","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=121577"
"26479","The Dragon","Other","1995-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=26479"
"37480","The Escape From Atlantis","Other","2017-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=37480"
"101839","The Fairyland Story","NTSC-J","2022-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=101839"
"2787","The Fantastic Adventures of Dizzy","1991-04-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=2787"
"91045","The Fantastic Adventures of Dizzy [Aladdin]","NTSC","1992-11-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=91045"
"1288","The Flintstones: The Rescue of Dino & Hoppy","1992-08-07","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1288"
"7905","The Flintstones: The Surprise at Dinosaur Peak!","1994-08-26","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=7905"
"26898","The Golf '92","1992-07-03","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=26898"
"41996","The Goonies","NTSC-J","1986-02-21","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=41996"
"1296","The Goonies II","1987-03-18","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1296"
"108564","The Goonies II [5 Screw]","NTSC","1987-11-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108564"
"40507","The Gorilla Man","1993-04-28","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=40507"
"128625","The Great Gatsby","NTSC-U","1990-12-06","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=128625"
"1847","The Great Waldo Search","1992-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1847"
"76129","The Great Wall","1992-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=76129"
"102982","The Grind","Other","2013-12-20","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=102982"
"1298","The Guardian Legend","1988-02-05","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1298"
"130002","The Guardian Legend: Secret Edition","Other","2010-03-20","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=130002"
"76599","The Hacker","NTSC-C","2022-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=76599"
"128988","The House in the Cemetery","NTSC","2023-09-27","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=128988"
"2785","The Hunt for Red October","1991-01-25","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=2785"
"2784","The Immortal","1990-11-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=2784"
"81998","The Incident","2015-10-31","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=81998"
"1858","The Incredible Crash Dummies","1993-09-23","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1858"
"1865","The Jetsons: Cogswell's Caper","1993-04-23","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1865"
"1471","The Karate Kid","1987-11-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1471"
"32965","The King of Fighters '96","1998-08-14","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=32965"
"32966","The King of Fighters '97","1997-12-17","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=32966"
"1941","The Krion Conquest","1990-12-14","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1941"
"1477","The Last Ninja","1991-02-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1477"
"2296","The Last Starfighter","1990-06-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=2296"
"118536","The Legend of Banjo","Other","2023-02-20","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=118536"
"107340","The Legend of Iowa","Other","2015-04-20","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=107340"
"1479","The Legend of Kage","NTSC","1986-04-18","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=1479"
"108570","The Legend of Kage [5 Screw]","NTSC","1986-04-18","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108570"
"1883","The Legend of Prince Valiant","1992-10-16","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1883"
"76163","The Legend of Robin Hood","1990-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=76163"
"96617","The Legend of Weed N 'Stiff SDX","NTSC","2021-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=96617"
"95846","The Legend of Weed N' Stiff","NTSC-U","2021-10-12","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=95846"
"113","The Legend of Zelda","NTSC-U","1987-08-22","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=113"
"128117","The Legend of Zelda - Dark Labyrinth","NTSC","2023-06-20","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=128117"
"129589","The Legend of Zelda - Ganon's Curse","Other","2017-08-23","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=129589"
"131033","The Legend of Zelda - Linear Version","Other","2025-03-20","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=131033"
"83791","The Legend of Zelda [5 Screw]","1987-08-22","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=83791"
"61736","The Legend of Zelda [Classic Series]","NTSC-U","1987-08-22","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=61736"
"62264","The Legend of Zelda [Test Cartridge]","1987-07-15","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=62264"
"131918","The Legend of Zelda multiplayer mod","NTSC","1987-08-22","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=131918"
"131226","The Legend of Zelda Redux","Other","2023-04-18","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=131226"
"108005","The Legend of Zelda: A New Light","Other","2022-11-19","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=108005"
"107336","The Legend of Zelda: Ancient Dungeon","Other","2022-12-09","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=107336"
"131227","The Legend of Zelda: Ancient Dungeon","Other","2024-01-04","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=131227"
"129588","The Legend of Zelda: Ganon's Deception","Other","2021-01-17","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=129588"
"110758","The Legend of Zelda: Link's Shadow","Other","2020-09-12","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=110758"
"82386","The Legend of Zelda: Outlands","Other","2001-05-15","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=82386"
"96033","The Legend of Zelda: Perils of Darkness","NTSC","2020-10-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=96033"
"107341","The Legend of Zelda: Shadow of Night","Other","2011-03-12","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=107341"
"123461","The Legend of Zelda: Trial of Courage","NTSC","2019-06-06","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=123461"
"76606","The Legend of Zelda: Triforce of the Gods","2004-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=76606"
"8498","The Lion King","PAL","1995-05-25","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=8498"
"76617","The Lion King Legend","NTSC-C","1997-02-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=76617"
"80850","The Lion King V: Timon & Pumbaa","1998-01-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=80850"
"1889","The Lone Ranger","1991-08-01","Nintendo Entertainment System (NES)","","https://thegamesdb.net/game.php?id=1889"
"90761","The Lost Boys - Frog Bros","NTSC-U","2015-01-01","Nintendo Entertainment System (NES)","https://thegamesdb.net/game.php?id=90761"
